origin,destination,trips,date
34003023601,36061009300,170,2019-12-30
34013980200,36061009300,339,2019-12-30
34017003000,36061009300,128,2019-12-30
34017007600,36061009300,97,2019-12-30
34017010400,36061009300,108,2019-12-30
34017010700,36061009300,100,2019-12-30
34017017200,36061009300,110,2019-12-30
34025810502,36061009300,108,2019-12-30
34025810503,36061009300,240,2019-12-30
34031154001,36061009300,102,2019-12-30
34031175801,36061009300,104,2019-12-30
34039030600,36061009300,240,2019-12-30
34039030702,36061009300,233,2019-12-30
34039031300,36061009300,382,2019-12-30
34039039900,36061009300,108,2019-12-30
36005004100,36061009300,117,2019-12-30
36005004300,36061009300,106,2019-12-30
36005007300,36061009300,128,2019-12-30
36005013100,36061009300,239,2019-12-30
36005034000,36061009300,126,2019-12-30
36005037300,36061009300,133,2019-12-30
36005046201,36061009300,117,2019-12-30
36047000900,36061009300,158,2019-12-30
36047001500,36061009300,129,2019-12-30
36047003700,36061009300,108,2019-12-30
36047004500,36061009300,128,2019-12-30
36047007500,36061009300,123,2019-12-30
36047018501,36061009300,184,2019-12-30
36047020500,36061009300,102,2019-12-30
36047026100,36061009300,96,2019-12-30
36047028800,36061009300,104,2019-12-30
36047031500,36061009300,122,2019-12-30
36047033900,36061009300,448,2019-12-30
36047036700,36061009300,125,2019-12-30
36047036900,36061009300,155,2019-12-30
36047037500,36061009300,151,2019-12-30
36047042600,36061009300,115,2019-12-30
36047042900,36061009300,120,2019-12-30
36047048100,36061009300,130,2019-12-30
36047052300,36061009300,98,2019-12-30
36047055500,36061009300,135,2019-12-30
36047072400,36061009300,110,2019-12-30
36047085600,36061009300,284,2019-12-30
36047110400,36061009300,426,2019-12-30
36047122000,36061009300,133,2019-12-30
36061000100,36061009300,105,2019-12-30
36061000202,36061009300,121,2019-12-30
36061000600,36061009300,108,2019-12-30
36061000800,36061009300,127,2019-12-30
36061000900,36061009300,108,2019-12-30
36061001300,36061009300,325,2019-12-30
36061001501,36061009300,497,2019-12-30
36061001502,36061009300,469,2019-12-30
36061001800,36061009300,103,2019-12-30
36061002100,36061009300,415,2019-12-30
36061002201,36061009300,143,2019-12-30
36061002700,36061009300,106,2019-12-30
36061002900,36061009300,577,2019-12-30
36061003001,36061009300,127,2019-12-30
36061003002,36061009300,142,2019-12-30
36061003100,36061009300,236,2019-12-30
36061003400,36061009300,348,2019-12-30
36061003602,36061009300,118,2019-12-30
36061003800,36061009300,350,2019-12-30
36061004000,36061009300,105,2019-12-30
36061004100,36061009300,308,2019-12-30
36061004300,36061009300,200,2019-12-30
36061004500,36061009300,131,2019-12-30
36061004700,36061009300,112,2019-12-30
36061004800,36061009300,136,2019-12-30
36061005000,36061009300,398,2019-12-30
36061005200,36061009300,832,2019-12-30
36061005400,36061009300,289,2019-12-30
36061005700,36061009300,110,2019-12-30
36061005800,36061009300,453,2019-12-30
36061006100,36061009300,255,2019-12-30
36061006200,36061009300,163,2019-12-30
36061006300,36061009300,395,2019-12-30
36061006400,36061009300,330,2019-12-30
36061006500,36061009300,311,2019-12-30
36061006700,36061009300,106,2019-12-30
36061006800,36061009300,122,2019-12-30
36061006900,36061009300,125,2019-12-30
36061007100,36061009300,158,2019-12-30
36061007500,36061009300,112,2019-12-30
36061007600,36061009300,370,2019-12-30
36061007900,36061009300,105,2019-12-30
36061008000,36061009300,350,2019-12-30
36061008100,36061009300,2398,2019-12-30
36061008300,36061009300,892,2019-12-30
36061008400,36061009300,128,2019-12-30
36061008700,36061009300,666,2019-12-30
36061008800,36061009300,400,2019-12-30
36061008900,36061009300,2376,2019-12-30
36061009100,36061009300,3585,2019-12-30
36061009300,36061009300,7617,2019-12-30
36061009500,36061009300,657,2019-12-30
36061009600,36061009300,113,2019-12-30
36061009700,36061009300,1770,2019-12-30
36061009800,36061009300,294,2019-12-30
36061009900,36061009300,1238,2019-12-30
