origin,destination,trips,date
34003012001,36085024402,354,2019-12-30
34003019303,36085024402,90,2019-12-30
34003023100,36085024402,96,2019-12-30
34003042500,36085024402,253,2019-12-30
34013011200,36085024402,95,2019-12-30
34013017400,36085024402,180,2019-12-30
34013020000,36085024402,94,2019-12-30
34013980200,36085024402,557,2019-12-30
34017002400,36085024402,114,2019-12-30
34017005500,36085024402,110,2019-12-30
34017006800,36085024402,183,2019-12-30
34017007700,36085024402,139,2019-12-30
34017010700,36085024402,100,2019-12-30
34017010800,36085024402,221,2019-12-30
34017011000,36085024402,158,2019-12-30
34017018701,36085024402,119,2019-12-30
34017019900,36085024402,93,2019-12-30
34023000300,36085024402,96,2019-12-30
34023000603,36085024402,98,2019-12-30
34023001002,36085024402,94,2019-12-30
34023001701,36085024402,202,2019-12-30
34023001805,36085024402,133,2019-12-30
34023001901,36085024402,390,2019-12-30
34023002604,36085024402,207,2019-12-30
34023003002,36085024402,699,2019-12-30
34023003101,36085024402,126,2019-12-30
34023003300,36085024402,220,2019-12-30
34023004000,36085024402,313,2019-12-30
34023006002,36085024402,92,2019-12-30
34023006500,36085024402,97,2019-12-30
34023006701,36085024402,117,2019-12-30
34023006800,36085024402,158,2019-12-30
34023007402,36085024402,83,2019-12-30
34023007500,36085024402,372,2019-12-30
34023007804,36085024402,99,2019-12-30
34023007905,36085024402,210,2019-12-30
34023009000,36085024402,500,2019-12-30
34023009400,36085024402,83,2019-12-30
34025802800,36085024402,106,2019-12-30
34025803201,36085024402,101,2019-12-30
34025803600,36085024402,102,2019-12-30
34025804800,36085024402,130,2019-12-30
34025809501,36085024402,107,2019-12-30
34025809600,36085024402,110,2019-12-30
34025810502,36085024402,100,2019-12-30
34025810800,36085024402,89,2019-12-30
34025812300,36085024402,90,2019-12-30
34029713402,36085024402,231,2019-12-30
34029713500,36085024402,102,2019-12-30
34029714000,36085024402,212,2019-12-30
34029734003,36085024402,178,2019-12-30
34031246102,36085024402,125,2019-12-30
34035053604,36085024402,98,2019-12-30
34035053804,36085024402,279,2019-12-30
34035053805,36085024402,101,2019-12-30
34035054300,36085024402,119,2019-12-30
34039030701,36085024402,122,2019-12-30
34039036600,36085024402,97,2019-12-30
34039036700,36085024402,182,2019-12-30
34039038500,36085024402,119,2019-12-30
34039039800,36085024402,204,2019-12-30
36005006300,36085024402,119,2019-12-30
36005013200,36085024402,154,2019-12-30
36047001800,36085024402,265,2019-12-30
36047002200,36085024402,383,2019-12-30
36047003300,36085024402,337,2019-12-30
36047010400,36085024402,136,2019-12-30
