origin,destination,trips,date
34039036600,36081006201,104,2019-12-30
36005006500,36081006201,349,2019-12-30
36005014900,36081006201,189,2019-12-30
36005025100,36081006201,145,2019-12-30
36005040100,36081006201,114,2019-12-30
36047000501,36081006201,115,2019-12-30
36047000900,36081006201,290,2019-12-30
36047001100,36081006201,275,2019-12-30
36047002100,36081006201,102,2019-12-30
36047003500,36081006201,110,2019-12-30
36047003900,36081006201,103,2019-12-30
36047004100,36081006201,154,2019-12-30
36047008000,36081006201,107,2019-12-30
36047011900,36081006201,123,2019-12-30
36047012902,36081006201,187,2019-12-30
36047013600,36081006201,112,2019-12-30
36047016000,36081006201,217,2019-12-30
36047016400,36081006201,207,2019-12-30
36047020500,36081006201,116,2019-12-30
36047024700,36081006201,124,2019-12-30
36047027100,36081006201,172,2019-12-30
36047028300,36081006201,147,2019-12-30
36047029400,36081006201,109,2019-12-30
36047030900,36081006201,123,2019-12-30
36047033900,36081006201,128,2019-12-30
36047037000,36081006201,201,2019-12-30
36047038600,36081006201,107,2019-12-30
36047039200,36081006201,110,2019-12-30
36047039500,36081006201,145,2019-12-30
36047044300,36081006201,140,2019-12-30
36047044900,36081006201,132,2019-12-30
36047048800,36081006201,138,2019-12-30
36047049900,36081006201,192,2019-12-30
36047056300,36081006201,147,2019-12-30
36047056500,36081006201,102,2019-12-30
36047057900,36081006201,280,2019-12-30
36047058900,36081006201,524,2019-12-30
36047059100,36081006201,125,2019-12-30
36047059300,36081006201,178,2019-12-30
36047059402,36081006201,104,2019-12-30
36047060800,36081006201,736,2019-12-30
36047064200,36081006201,174,2019-12-30
36047069601,36081006201,133,2019-12-30
36047069800,36081006201,109,2019-12-30
36047073600,36081006201,113,2019-12-30
36047077400,36081006201,99,2019-12-30
36047089000,36081006201,317,2019-12-30
36047089600,36081006201,149,2019-12-30
36047090000,36081006201,131,2019-12-30
36047092200,36081006201,155,2019-12-30
36047096200,36081006201,117,2019-12-30
36047096400,36081006201,113,2019-12-30
36047099800,36081006201,370,2019-12-30
36047107000,36081006201,3512,2019-12-30
36047116800,36081006201,249,2019-12-30
36047117201,36081006201,121,2019-12-30
36047117400,36081006201,240,2019-12-30
36047117602,36081006201,116,2019-12-30
36047118800,36081006201,382,2019-12-30
36059300900,36081006201,115,2019-12-30
36059301800,36081006201,218,2019-12-30
36059301900,36081006201,108,2019-12-30
36059302800,36081006201,104,2019-12-30
36059303301,36081006201,207,2019-12-30
36059404500,36081006201,113,2019-12-30
36059405200,36081006201,170,2019-12-30
36059407301,36081006201,681,2019-12-30
36059407502,36081006201,102,2019-12-30
