origin,destination,trips,date
34017010200,36005027700,122,2019-12-30
34017016700,36005027700,106,2019-12-30
34031124900,36005027700,134,2019-12-30
34039031300,36005027700,147,2019-12-30
36005004600,36005027700,109,2019-12-30
36005006100,36005027700,161,2019-12-30
36005006300,36005027700,158,2019-12-30
36005006900,36005027700,196,2019-12-30
36005008300,36005027700,117,2019-12-30
36005009200,36005027700,171,2019-12-30
36005013300,36005027700,120,2019-12-30
36005016700,36005027700,104,2019-12-30
36005018900,36005027700,282,2019-12-30
36005020900,36005027700,109,2019-12-30
36005022000,36005027700,190,2019-12-30
36005022703,36005027700,144,2019-12-30
36005023100,36005027700,108,2019-12-30
36005023702,36005027700,463,2019-12-30
36005023900,36005027700,126,2019-12-30
36005024501,36005027700,188,2019-12-30
36005026300,36005027700,155,2019-12-30
36005026400,36005027700,137,2019-12-30
36005026500,36005027700,393,2019-12-30
36005026701,36005027700,586,2019-12-30
36005026702,36005027700,444,2019-12-30
36005026900,36005027700,121,2019-12-30
36005027300,36005027700,418,2019-12-30
36005027700,36005027700,5577,2019-12-30
36005027900,36005027700,1776,2019-12-30
36005028300,36005027700,4746,2019-12-30
36005028500,36005027700,661,2019-12-30
36005028700,36005027700,1145,2019-12-30
36005028900,36005027700,1998,2019-12-30
36005030200,36005027700,96,2019-12-30
36005030701,36005027700,242,2019-12-30
36005030900,36005027700,315,2019-12-30
36005032300,36005027700,175,2019-12-30
36005033202,36005027700,217,2019-12-30
36005033400,36005027700,129,2019-12-30
36005033700,36005027700,112,2019-12-30
36005037900,36005027700,157,2019-12-30
36005038100,36005027700,151,2019-12-30
36005038700,36005027700,111,2019-12-30
36005039300,36005027700,180,2019-12-30
36005039902,36005027700,234,2019-12-30
36005040100,36005027700,142,2019-12-30
36005040501,36005027700,142,2019-12-30
36005040600,36005027700,112,2019-12-30
36005040900,36005027700,452,2019-12-30
36005041100,36005027700,254,2019-12-30
36005041800,36005027700,116,2019-12-30
36005041900,36005027700,121,2019-12-30
36005042000,36005027700,161,2019-12-30
36005042100,36005027700,329,2019-12-30
