origin,destination,trips,date
34039033100,36081050400,105,2019-12-30
36005041100,36081050400,389,2019-12-30
36047000100,36081050400,178,2019-12-30
36047031500,36081050400,180,2019-12-30
36047032100,36081050400,128,2019-12-30
36047033900,36081050400,128,2019-12-30
36047044500,36081050400,120,2019-12-30
36047044900,36081050400,107,2019-12-30
36047050400,36081050400,135,2019-12-30
36047052900,36081050400,111,2019-12-30
36047077000,36081050400,141,2019-12-30
36047077400,36081050400,102,2019-12-30
36047078800,36081050400,156,2019-12-30
36047079000,36081050400,111,2019-12-30
36047079200,36081050400,137,2019-12-30
36047081600,36081050400,173,2019-12-30
36047082800,36081050400,133,2019-12-30
36047083000,36081050400,112,2019-12-30
36047084000,36081050400,135,2019-12-30
36059300600,36081050400,163,2019-12-30
36059302900,36081050400,107,2019-12-30
36059404300,36081050400,109,2019-12-30
36059406801,36081050400,109,2019-12-30
36059410400,36081050400,109,2019-12-30
36059410500,36081050400,130,2019-12-30
36059410900,36081050400,368,2019-12-30
36059411301,36081050400,134,2019-12-30
36059412100,36081050400,135,2019-12-30
36061003300,36081050400,122,2019-12-30
36061004300,36081050400,114,2019-12-30
36061004900,36081050400,106,2019-12-30
36061007100,36081050400,102,2019-12-30
36061009200,36081050400,103,2019-12-30
36061009600,36081050400,102,2019-12-30
36061010200,36081050400,131,2019-12-30
36061011000,36081050400,103,2019-12-30
36061011201,36081050400,115,2019-12-30
36061011500,36081050400,102,2019-12-30
36061012900,36081050400,169,2019-12-30
36061018400,36081050400,145,2019-12-30
36061023400,36081050400,153,2019-12-30
36081017900,36081050400,156,2019-12-30
36081026400,36081050400,241,2019-12-30
36081028400,36081050400,135,2019-12-30
36081028900,36081050400,101,2019-12-30
36081033000,36081050400,246,2019-12-30
36081033401,36081050400,114,2019-12-30
36081033402,36081050400,309,2019-12-30
36081035200,36081050400,553,2019-12-30
36081035800,36081050400,121,2019-12-30
36081036600,36081050400,226,2019-12-30
36081039400,36081050400,669,2019-12-30
36081040200,36081050400,246,2019-12-30
36081040400,36081050400,135,2019-12-30
36081042400,36081050400,176,2019-12-30
36081042600,36081050400,143,2019-12-30
36081044000,36081050400,124,2019-12-30
36081044400,36081050400,613,2019-12-30
36081044601,36081050400,152,2019-12-30
36081046400,36081050400,176,2019-12-30
36081046600,36081050400,116,2019-12-30
36081046800,36081050400,375,2019-12-30
36081047000,36081050400,288,2019-12-30
36081047800,36081050400,134,2019-12-30
36081048000,36081050400,140,2019-12-30
36081050400,36081050400,1088,2019-12-30
36081050600,36081050400,121,2019-12-30
36081050800,36081050400,148,2019-12-30
36081051000,36081050400,488,2019-12-30
36081051200,36081050400,296,2019-12-30
36081052600,36081050400,263,2019-12-30
36081052800,36081050400,240,2019-12-30
36081053401,36081050400,136,2019-12-30
36081054000,36081050400,128,2019-12-30
36081055200,36081050400,110,2019-12-30
36081055800,36081050400,136,2019-12-30
36081056600,36081050400,111,2019-12-30
36081060600,36081050400,122,2019-12-30
36081061301,36081050400,123,2019-12-30
36081062200,36081050400,118,2019-12-30
36081062600,36081050400,135,2019-12-30
36081063000,36081050400,285,2019-12-30
36081064600,36081050400,169,2019-12-30
36081065400,36081050400,153,2019-12-30
36081068300,36081050400,116,2019-12-30
36081071600,36081050400,246,2019-12-30
36081071701,36081050400,109,2019-12-30
36081073700,36081050400,146,2019-12-30
36081073900,36081050400,115,2019-12-30
36081087100,36081050400,225,2019-12-30
36081095400,36081050400,205,2019-12-30
36081121500,36081050400,141,2019-12-30
36081126700,36081050400,299,2019-12-30
36081155102,36081050400,247,2019-12-30
36081157101,36081050400,316,2019-12-30
36085000700,36081050400,267,2019-12-30
36119000701,36081050400,151,2019-12-30
36119003300,36081050400,152,2019-12-30
36119005500,36081050400,107,2019-12-30
34003025100,36081050400,117,2020-01-06
34013980200,36081050400,109,2020-01-06
34017007800,36081050400,113,2020-01-06
34017011300,36081050400,121,2020-01-06
34031180202,36081050400,110,2020-01-06
36005004400,36081050400,99,2020-01-06
36005021602,36081050400,101,2020-01-06
36047001100,36081050400,303,2020-01-06
36047011900,36081050400,99,2020-01-06
36047017200,36081050400,124,2020-01-06
36047021700,36081050400,149,2020-01-06
36047026500,36081050400,123,2020-01-06
36047027200,36081050400,103,2020-01-06
36047032100,36081050400,177,2020-01-06
36047033900,36081050400,98,2020-01-06
36047067000,36081050400,98,2020-01-06
36047079200,36081050400,167,2020-01-06
36047095400,36081050400,92,2020-01-06
36047096400,36081050400,100,2020-01-06
36059404500,36081050400,107,2020-01-06
36059404800,36081050400,91,2020-01-06
36059407301,36081050400,96,2020-01-06
36059407600,36081050400,92,2020-01-06
36059409900,36081050400,143,2020-01-06
36059410600,36081050400,199,2020-01-06
36059410900,36081050400,91,2020-01-06
36059411000,36081050400,177,2020-01-06
36059411301,36081050400,108,2020-01-06
36061002100,36081050400,108,2020-01-06
36061003300,36081050400,103,2020-01-06
36061003700,36081050400,245,2020-01-06
36061010100,36081050400,110,2020-01-06
36061010300,36081050400,92,2020-01-06
36061011201,36081050400,145,2020-01-06
36061013100,36081050400,122,2020-01-06
36061021100,36081050400,163,2020-01-06
36061021500,36081050400,124,2020-01-06
36061021800,36081050400,200,2020-01-06
36061023600,36081050400,200,2020-01-06
36081000100,36081050400,177,2020-01-06
36081001200,36081050400,116,2020-01-06
36081012500,36081050400,162,2020-01-06
36081015700,36081050400,271,2020-01-06
36081015801,36081050400,112,2020-01-06
36081017900,36081050400,106,2020-01-06
36081022001,36081050400,156,2020-01-06
36081024000,36081050400,424,2020-01-06
36081024600,36081050400,253,2020-01-06
36081026400,36081050400,121,2020-01-06
36081026500,36081050400,109,2020-01-06
36081028200,36081050400,90,2020-01-06
36081028400,36081050400,198,2020-01-06
36081029400,36081050400,417,2020-01-06
36081032800,36081050400,115,2020-01-06
36081035200,36081050400,309,2020-01-06
36081035800,36081050400,225,2020-01-06
36081036600,36081050400,96,2020-01-06
36081037600,36081050400,263,2020-01-06
36081039400,36081050400,140,2020-01-06
36081039800,36081050400,259,2020-01-06
36081040000,36081050400,111,2020-01-06
36081040200,36081050400,362,2020-01-06
36081040400,36081050400,263,2020-01-06
36081044400,36081050400,174,2020-01-06
36081044601,36081050400,85,2020-01-06
36081045400,36081050400,240,2020-01-06
36081046000,36081050400,342,2020-01-06
36081046200,36081050400,196,2020-01-06
36081046600,36081050400,187,2020-01-06
36081046800,36081050400,222,2020-01-06
36081047000,36081050400,338,2020-01-06
36081047600,36081050400,207,2020-01-06
36081047800,36081050400,391,2020-01-06
36081048000,36081050400,224,2020-01-06
36081048900,36081050400,177,2020-01-06
36081050000,36081050400,101,2020-01-06
36081050400,36081050400,100,2020-01-06
36081050600,36081050400,652,2020-01-06
36081050800,36081050400,564,2020-01-06
36081051000,36081050400,204,2020-01-06
36081051200,36081050400,223,2020-01-06
36081052400,36081050400,147,2020-01-06
36081052600,36081050400,79,2020-01-06
36081054200,36081050400,470,2020-01-06
36081055800,36081050400,98,2020-01-06
36081058200,36081050400,121,2020-01-06
36081059100,36081050400,134,2020-01-06
36081059500,36081050400,97,2020-01-06
36081059800,36081050400,104,2020-01-06
36081062600,36081050400,141,2020-01-06
36081063200,36081050400,123,2020-01-06
36081071100,36081050400,94,2020-01-06
36081071303,36081050400,108,2020-01-06
36081071600,36081050400,99,2020-01-06
36081071701,36081050400,235,2020-01-06
36081073700,36081050400,279,2020-01-06
36081076901,36081050400,102,2020-01-06
36081099802,36081050400,143,2020-01-06
36081120100,36081050400,103,2020-01-06
36081126700,36081050400,116,2020-01-06
36081129102,36081050400,131,2020-01-06
36081134700,36081050400,88,2020-01-06
36081155102,36081050400,306,2020-01-06
36081162100,36081050400,165,2020-01-06
36119003200,36081050400,101,2020-01-06
36119009500,36081050400,84,2020-01-06
34017006300,36081050400,157,2020-01-13
34017010800,36081050400,87,2020-01-13
36005011000,36081050400,164,2020-01-13
36047001100,36081050400,185,2020-01-13
36047002100,36081050400,228,2020-01-13
36047020100,36081050400,138,2020-01-13
36047031900,36081050400,157,2020-01-13
36047032100,36081050400,495,2020-01-13
36047032700,36081050400,132,2020-01-13
36047035100,36081050400,83,2020-01-13
36047036300,36081050400,159,2020-01-13
36047042900,36081050400,96,2020-01-13
36047043700,36081050400,126,2020-01-13
36047052000,36081050400,107,2020-01-13
36047053900,36081050400,124,2020-01-13
36047079802,36081050400,100,2020-01-13
36047080800,36081050400,208,2020-01-13
36047081000,36081050400,113,2020-01-13
36047082600,36081050400,104,2020-01-13
36047082800,36081050400,111,2020-01-13
36047083000,36081050400,117,2020-01-13
36047096000,36081050400,111,2020-01-13
36047111600,36081050400,192,2020-01-13
36059300900,36081050400,105,2020-01-13
36059404800,36081050400,324,2020-01-13
36059407301,36081050400,253,2020-01-13
36059409900,36081050400,98,2020-01-13
36059410400,36081050400,87,2020-01-13
36059410900,36081050400,196,2020-01-13
36059411700,36081050400,128,2020-01-13
36061001300,36081050400,331,2020-01-13
36061005400,36081050400,311,2020-01-13
36061010100,36081050400,101,2020-01-13
36061011300,36081050400,104,2020-01-13
36061018200,36081050400,159,2020-01-13
36061021500,36081050400,243,2020-01-13
36061022600,36081050400,146,2020-01-13
36081000100,36081050400,153,2020-01-13
36081015700,36081050400,98,2020-01-13
36081017900,36081050400,106,2020-01-13
36081019400,36081050400,142,2020-01-13
36081019600,36081050400,113,2020-01-13
36081019900,36081050400,105,2020-01-13
36081022001,36081050400,143,2020-01-13
36081024000,36081050400,340,2020-01-13
36081026400,36081050400,96,2020-01-13
36081028200,36081050400,108,2020-01-13
36081029300,36081050400,89,2020-01-13
36081029400,36081050400,127,2020-01-13
36081032800,36081050400,93,2020-01-13
36081035200,36081050400,210,2020-01-13
36081035800,36081050400,177,2020-01-13
36081038301,36081050400,86,2020-01-13
36081038302,36081050400,165,2020-01-13
36081038400,36081050400,354,2020-01-13
36081040200,36081050400,150,2020-01-13
36081040400,36081050400,270,2020-01-13
36081042400,36081050400,157,2020-01-13
36081043701,36081050400,101,2020-01-13
36081044400,36081050400,404,2020-01-13
36081044601,36081050400,288,2020-01-13
36081044800,36081050400,390,2020-01-13
36081046000,36081050400,136,2020-01-13
36081046600,36081050400,511,2020-01-13
36081046800,36081050400,98,2020-01-13
36081047200,36081050400,262,2020-01-13
36081047600,36081050400,97,2020-01-13
36081048000,36081050400,283,2020-01-13
36081049600,36081050400,154,2020-01-13
36081050000,36081050400,141,2020-01-13
36081050400,36081050400,127,2020-01-13
36081050600,36081050400,91,2020-01-13
36081050800,36081050400,469,2020-01-13
36081051200,36081050400,260,2020-01-13
36081053401,36081050400,217,2020-01-13
36081054200,36081050400,136,2020-01-13
36081055200,36081050400,98,2020-01-13
36081055400,36081050400,160,2020-01-13
36081056600,36081050400,258,2020-01-13
36081056800,36081050400,117,2020-01-13
36081059800,36081050400,318,2020-01-13
36081068300,36081050400,108,2020-01-13
36081071100,36081050400,126,2020-01-13
36081071600,36081050400,359,2020-01-13
36081076901,36081050400,87,2020-01-13
36081086400,36081050400,173,2020-01-13
36081094201,36081050400,121,2020-01-13
36081096400,36081050400,126,2020-01-13
36081099704,36081050400,254,2020-01-13
36081122702,36081050400,91,2020-01-13
36081126700,36081050400,557,2020-01-13
