origin,destination,trips,date
34003023401,36081047100,106,2019-12-30
34013000300,36081047100,99,2019-12-30
34013015900,36081047100,106,2019-12-30
34013022900,36081047100,124,2019-12-30
34013980200,36081047100,214,2019-12-30
34017017900,36081047100,155,2019-12-30
36005009300,36081047100,164,2019-12-30
36005022000,36081047100,140,2019-12-30
36005023301,36081047100,119,2019-12-30
36005026300,36081047100,135,2019-12-30
36047000900,36081047100,128,2019-12-30
36047002100,36081047100,103,2019-12-30
36047005300,36081047100,439,2019-12-30
36047012902,36081047100,106,2019-12-30
36047015900,36081047100,115,2019-12-30
36047016900,36081047100,137,2019-12-30
36047020700,36081047100,123,2019-12-30
36047033900,36081047100,128,2019-12-30
36047044900,36081047100,117,2019-12-30
36047051700,36081047100,119,2019-12-30
36047052900,36081047100,126,2019-12-30
36047054600,36081047100,160,2019-12-30
36047054900,36081047100,124,2019-12-30
36047055700,36081047100,115,2019-12-30
36047057500,36081047100,101,2019-12-30
36047060000,36081047100,107,2019-12-30
36047102200,36081047100,107,2019-12-30
36059300500,36081047100,99,2019-12-30
36059301800,36081047100,113,2019-12-30
36059302200,36081047100,130,2019-12-30
36059304202,36081047100,106,2019-12-30
36059407301,36081047100,195,2019-12-30
36059414400,36081047100,96,2019-12-30
36059416401,36081047100,209,2019-12-30
36059517701,36081047100,192,2019-12-30
36059518900,36081047100,214,2019-12-30
36059519300,36081047100,110,2019-12-30
36059519702,36081047100,138,2019-12-30
36059520001,36081047100,135,2019-12-30
36059520100,36081047100,387,2019-12-30
36061000900,36081047100,112,2019-12-30
36061001800,36081047100,110,2019-12-30
36061002900,36081047100,122,2019-12-30
36061003200,36081047100,169,2019-12-30
36061003300,36081047100,192,2019-12-30
36061003800,36081047100,102,2019-12-30
36061004100,36081047100,96,2019-12-30
36061004800,36081047100,133,2019-12-30
36061004900,36081047100,104,2019-12-30
36061005400,36081047100,269,2019-12-30
36061006300,36081047100,120,2019-12-30
36061006800,36081047100,112,2019-12-30
36061007000,36081047100,126,2019-12-30
36061007100,36081047100,344,2019-12-30
36061007200,36081047100,110,2019-12-30
36061007300,36081047100,120,2019-12-30
36061007500,36081047100,122,2019-12-30
36061007600,36081047100,243,2019-12-30
36061007800,36081047100,261,2019-12-30
36061008000,36081047100,140,2019-12-30
36061008100,36081047100,126,2019-12-30
36061008200,36081047100,400,2019-12-30
36061008300,36081047100,124,2019-12-30
36061008400,36081047100,292,2019-12-30
36061008700,36081047100,244,2019-12-30
36061008900,36081047100,120,2019-12-30
36061009100,36081047100,96,2019-12-30
36061009200,36081047100,130,2019-12-30
36061009600,36081047100,115,2019-12-30
36061009700,36081047100,143,2019-12-30
36061009800,36081047100,303,2019-12-30
36061009900,36081047100,127,2019-12-30
36061010000,36081047100,118,2019-12-30
36061010200,36081047100,108,2019-12-30
36061010300,36081047100,104,2019-12-30
36061010400,36081047100,231,2019-12-30
36061010800,36081047100,162,2019-12-30
36061011100,36081047100,133,2019-12-30
36061011300,36081047100,320,2019-12-30
36061011402,36081047100,344,2019-12-30
36061011600,36081047100,376,2019-12-30
36061012100,36081047100,100,2019-12-30
36061012400,36081047100,160,2019-12-30
36061012900,36081047100,120,2019-12-30
36061013400,36081047100,145,2019-12-30
36061013500,36081047100,137,2019-12-30
36061013700,36081047100,159,2019-12-30
36061013800,36081047100,120,2019-12-30
36061014200,36081047100,160,2019-12-30
36061014300,36081047100,252,2019-12-30
36061014602,36081047100,104,2019-12-30
36061014801,36081047100,98,2019-12-30
36061014802,36081047100,294,2019-12-30
36061015400,36081047100,731,2019-12-30
36061015801,36081047100,233,2019-12-30
36061016001,36081047100,131,2019-12-30
36061016300,36081047100,554,2019-12-30
36061016700,36081047100,118,2019-12-30
36061021600,36081047100,362,2019-12-30
36061029300,36081047100,147,2019-12-30
36061031703,36081047100,472,2019-12-30
36081000100,36081047100,119,2019-12-30
36081000700,36081047100,114,2019-12-30
36081001900,36081047100,144,2019-12-30
36081003100,36081047100,122,2019-12-30
36081003300,36081047100,162,2019-12-30
36081005300,36081047100,150,2019-12-30
36081005500,36081047100,101,2019-12-30
36081005700,36081047100,119,2019-12-30
36081006100,36081047100,96,2019-12-30
36081007100,36081047100,155,2019-12-30
36081009400,36081047100,144,2019-12-30
36081010300,36081047100,117,2019-12-30
36081011700,36081047100,125,2019-12-30
36081014300,36081047100,121,2019-12-30
36081015600,36081047100,131,2019-12-30
36081015801,36081047100,115,2019-12-30
36081017900,36081047100,162,2019-12-30
36081018300,36081047100,105,2019-12-30
36081018501,36081047100,464,2019-12-30
36081018900,36081047100,270,2019-12-30
36081020800,36081047100,115,2019-12-30
36081025100,36081047100,140,2019-12-30
36081025700,36081047100,114,2019-12-30
36081025900,36081047100,279,2019-12-30
36081026100,36081047100,354,2019-12-30
36081026300,36081047100,228,2019-12-30
36081026500,36081047100,392,2019-12-30
36081026700,36081047100,843,2019-12-30
36081026901,36081047100,357,2019-12-30
36081026902,36081047100,344,2019-12-30
