origin,destination,trips,date
34003006202,36081099704,167,2019-12-30
34003012001,36081099704,130,2019-12-30
34003013001,36081099704,106,2019-12-30
34003013002,36081099704,106,2019-12-30
34003019103,36081099704,198,2019-12-30
34003019303,36081099704,324,2019-12-30
34003024200,36081099704,94,2019-12-30
34003030100,36081099704,158,2019-12-30
34003042100,36081099704,143,2019-12-30
34013011900,36081099704,93,2019-12-30
34017001800,36081099704,233,2019-12-30
34017016700,36081099704,96,2019-12-30
34029735002,36081099704,115,2019-12-30
34029739100,36081099704,210,2019-12-30
34031181100,36081099704,137,2019-12-30
34031181702,36081099704,146,2019-12-30
34039030400,36081099704,117,2019-12-30
34039030702,36081099704,102,2019-12-30
36005006100,36081099704,144,2019-12-30
36005006300,36081099704,118,2019-12-30
36005009600,36081099704,155,2019-12-30
36005011700,36081099704,425,2019-12-30
36005016700,36081099704,105,2019-12-30
36005016900,36081099704,115,2019-12-30
36005018400,36081099704,120,2019-12-30
36005020501,36081099704,142,2019-12-30
36005028900,36081099704,140,2019-12-30
36005029500,36081099704,144,2019-12-30
36005032400,36081099704,162,2019-12-30
36005033400,36081099704,155,2019-12-30
36005038700,36081099704,163,2019-12-30
36005038900,36081099704,256,2019-12-30
36005039700,36081099704,269,2019-12-30
36005040900,36081099704,559,2019-12-30
36047002100,36081099704,223,2019-12-30
36047008500,36081099704,144,2019-12-30
36047018700,36081099704,134,2019-12-30
36047021900,36081099704,104,2019-12-30
36047030500,36081099704,114,2019-12-30
36047033900,36081099704,128,2019-12-30
36047035100,36081099704,114,2019-12-30
36047035200,36081099704,270,2019-12-30
36047036300,36081099704,178,2019-12-30
36047040200,36081099704,375,2019-12-30
36047042900,36081099704,120,2019-12-30
36047045800,36081099704,162,2019-12-30
36047051300,36081099704,157,2019-12-30
36047052500,36081099704,125,2019-12-30
36047053700,36081099704,157,2019-12-30
36047054300,36081099704,111,2019-12-30
36047087600,36081099704,147,2019-12-30
36047102800,36081099704,198,2019-12-30
36047111600,36081099704,108,2019-12-30
36059300300,36081099704,109,2019-12-30
36059300400,36081099704,227,2019-12-30
36059300600,36081099704,103,2019-12-30
36059300700,36081099704,107,2019-12-30
36059300800,36081099704,114,2019-12-30
36059300900,36081099704,536,2019-12-30
36059301102,36081099704,267,2019-12-30
36059301600,36081099704,106,2019-12-30
36059301700,36081099704,112,2019-12-30
36059301800,36081099704,1243,2019-12-30
36059301900,36081099704,336,2019-12-30
36059302000,36081099704,127,2019-12-30
36059302101,36081099704,126,2019-12-30
36059302102,36081099704,106,2019-12-30
36059302700,36081099704,124,2019-12-30
36059302800,36081099704,497,2019-12-30
36059303000,36081099704,124,2019-12-30
36059303101,36081099704,930,2019-12-30
36059303102,36081099704,106,2019-12-30
36059303302,36081099704,111,2019-12-30
36059303800,36081099704,118,2019-12-30
36059304001,36081099704,178,2019-12-30
36059304203,36081099704,131,2019-12-30
36059405301,36081099704,124,2019-12-30
36059406600,36081099704,165,2019-12-30
36059406801,36081099704,113,2019-12-30
36059406802,36081099704,165,2019-12-30
36059407301,36081099704,2410,2019-12-30
36059407402,36081099704,192,2019-12-30
36059409000,36081099704,309,2019-12-30
36059409300,36081099704,206,2019-12-30
36059410800,36081099704,149,2019-12-30
36059410900,36081099704,114,2019-12-30
36059411000,36081099704,100,2019-12-30
36059411200,36081099704,105,2019-12-30
36059411600,36081099704,112,2019-12-30
36059413002,36081099704,125,2019-12-30
36059416802,36081099704,151,2019-12-30
36059517101,36081099704,137,2019-12-30
36059517102,36081099704,128,2019-12-30
36059517200,36081099704,223,2019-12-30
36059517301,36081099704,128,2019-12-30
36059518203,36081099704,128,2019-12-30
36059518501,36081099704,213,2019-12-30
36059519300,36081099704,277,2019-12-30
36059520401,36081099704,173,2019-12-30
36059520402,36081099704,131,2019-12-30
36061000100,36081099704,105,2019-12-30
36061000900,36081099704,141,2019-12-30
36061001300,36081099704,112,2019-12-30
36061001600,36081099704,203,2019-12-30
36061002100,36081099704,106,2019-12-30
36061003300,36081099704,355,2019-12-30
36061003400,36081099704,233,2019-12-30
36061003601,36081099704,120,2019-12-30
36061005400,36081099704,124,2019-12-30
36061005502,36081099704,156,2019-12-30
36061005700,36081099704,212,2019-12-30
36061007900,36081099704,121,2019-12-30
36061008200,36081099704,139,2019-12-30
36061008300,36081099704,145,2019-12-30
36061008400,36081099704,247,2019-12-30
36061008800,36081099704,152,2019-12-30
36061009200,36081099704,141,2019-12-30
36061009600,36081099704,106,2019-12-30
36061010100,36081099704,809,2019-12-30
36061010200,36081099704,106,2019-12-30
36061010300,36081099704,105,2019-12-30
36061010900,36081099704,97,2019-12-30
36061011202,36081099704,102,2019-12-30
36061011203,36081099704,231,2019-12-30
36061011300,36081099704,104,2019-12-30
36061011402,36081099704,109,2019-12-30
36061011500,36081099704,102,2019-12-30
36061011600,36081099704,871,2019-12-30
36061011800,36081099704,307,2019-12-30
36061011900,36081099704,125,2019-12-30
36061013100,36081099704,235,2019-12-30
36061013700,36081099704,226,2019-12-30
