origin,destination,trips,date
34003034000,36005017702,120,2019-12-30
34003042500,36005017702,162,2019-12-30
34003054600,36005017702,117,2019-12-30
34013010900,36005017702,98,2019-12-30
34013015900,36005017702,188,2019-12-30
34013980200,36005017702,100,2019-12-30
34025807400,36005017702,122,2019-12-30
34025808702,36005017702,124,2019-12-30
34031143200,36005017702,97,2019-12-30
34035050703,36005017702,102,2019-12-30
36005001600,36005017702,415,2019-12-30
36005002300,36005017702,137,2019-12-30
36005002701,36005017702,106,2019-12-30
36005004100,36005017702,104,2019-12-30
36005004200,36005017702,137,2019-12-30
36005005100,36005017702,110,2019-12-30
36005006100,36005017702,327,2019-12-30
36005006200,36005017702,191,2019-12-30
36005006300,36005017702,599,2019-12-30
36005006500,36005017702,348,2019-12-30
36005006700,36005017702,399,2019-12-30
36005006900,36005017702,144,2019-12-30
36005007100,36005017702,118,2019-12-30
36005007300,36005017702,525,2019-12-30
36005007500,36005017702,151,2019-12-30
36005009300,36005017702,207,2019-12-30
36005011700,36005017702,563,2019-12-30
36005011900,36005017702,104,2019-12-30
36005012300,36005017702,167,2019-12-30
36005012500,36005017702,280,2019-12-30
36005012901,36005017702,120,2019-12-30
36005013300,36005017702,564,2019-12-30
36005013500,36005017702,166,2019-12-30
36005014300,36005017702,575,2019-12-30
36005014500,36005017702,633,2019-12-30
36005014701,36005017702,180,2019-12-30
36005015500,36005017702,268,2019-12-30
36005015900,36005017702,248,2019-12-30
36005016100,36005017702,559,2019-12-30
36005016500,36005017702,205,2019-12-30
36005016700,36005017702,106,2019-12-30
36005016900,36005017702,132,2019-12-30
36005017100,36005017702,136,2019-12-30
36005017500,36005017702,524,2019-12-30
36005017701,36005017702,400,2019-12-30
36005017702,36005017702,4902,2019-12-30
36005017901,36005017702,131,2019-12-30
36005017902,36005017702,607,2019-12-30
36005018101,36005017702,113,2019-12-30
36005018102,36005017702,292,2019-12-30
36005018302,36005017702,451,2019-12-30
36005018900,36005017702,179,2019-12-30
36005019700,36005017702,146,2019-12-30
36005020400,36005017702,289,2019-12-30
36005021100,36005017702,134,2019-12-30
36005021502,36005017702,312,2019-12-30
36005022101,36005017702,667,2019-12-30
36005022300,36005017702,325,2019-12-30
36005022500,36005017702,1803,2019-12-30
36005022701,36005017702,281,2019-12-30
36005022703,36005017702,330,2019-12-30
36005022902,36005017702,146,2019-12-30
36005023703,36005017702,120,2019-12-30
36005023704,36005017702,155,2019-12-30
