origin,destination,trips,date
34017002200,36047035200,133,2019-12-30
36005041300,36047035200,105,2019-12-30
36047003900,36047035200,122,2019-12-30
36047005400,36047035200,139,2019-12-30
36047007400,36047035200,358,2019-12-30
36047012100,36047035200,137,2019-12-30
36047014300,36047035200,117,2019-12-30
36047015300,36047035200,127,2019-12-30
36047025400,36047035200,121,2019-12-30
36047028600,36047035200,124,2019-12-30
36047032600,36047035200,224,2019-12-30
36047034000,36047035200,154,2019-12-30
36047034200,36047035200,172,2019-12-30
36047034800,36047035200,227,2019-12-30
36047035000,36047035200,378,2019-12-30
36047035200,36047035200,910,2019-12-30
36047035400,36047035200,540,2019-12-30
36047036002,36047035200,151,2019-12-30
36047036200,36047035200,112,2019-12-30
36047036600,36047035200,112,2019-12-30
36047042000,36047035200,106,2019-12-30
36047043800,36047035200,132,2019-12-30
36047045600,36047035200,120,2019-12-30
36047051300,36047035200,111,2019-12-30
36047051500,36047035200,241,2019-12-30
36047052000,36047035200,118,2019-12-30
36047060000,36047035200,168,2019-12-30
36047060800,36047035200,113,2019-12-30
36047061002,36047035200,154,2019-12-30
36047069800,36047035200,277,2019-12-30
36047105801,36047035200,340,2019-12-30
36047111600,36047035200,192,2019-12-30
36061003002,36047035200,119,2019-12-30
36061004500,36047035200,102,2019-12-30
36061006200,36047035200,361,2019-12-30
36061007100,36047035200,99,2019-12-30
36061007600,36047035200,112,2019-12-30
36061008100,36047035200,144,2019-12-30
36061009500,36047035200,97,2019-12-30
36061013400,36047035200,98,2019-12-30
36061015500,36047035200,144,2019-12-30
36061018800,36047035200,103,2019-12-30
36081047500,36047035200,127,2019-12-30
36103169901,36047035200,136,2019-12-30
36119000103,36047035200,147,2019-12-30
34003032102,36047035200,117,2020-01-06
34003056200,36047035200,74,2020-01-06
34023001002,36047035200,105,2020-01-06
34031175302,36047035200,98,2020-01-06
36005024100,36047035200,98,2020-01-06
36005043100,36047035200,129,2020-01-06
36047001300,36047035200,135,2020-01-06
36047001800,36047035200,138,2020-01-06
36047002200,36047035200,232,2020-01-06
36047003100,36047035200,132,2020-01-06
36047003900,36047035200,97,2020-01-06
36047011900,36047035200,105,2020-01-06
36047014700,36047035200,137,2020-01-06
36047015300,36047035200,174,2020-01-06
36047030000,36047035200,92,2020-01-06
36047032600,36047035200,321,2020-01-06
