origin,destination,trips,date
34013004300,36047091000,142,2019-12-30
34013006800,36047091000,101,2019-12-30
34013007700,36047091000,86,2019-12-30
36005004200,36047091000,119,2019-12-30
36005006300,36047091000,138,2019-12-30
36005006500,36047091000,123,2019-12-30
36005011000,36047091000,170,2019-12-30
36005011900,36047091000,142,2019-12-30
36005012102,36047091000,154,2019-12-30
36005012500,36047091000,105,2019-12-30
36005016100,36047091000,155,2019-12-30
36005016500,36047091000,132,2019-12-30
36005017702,36047091000,135,2019-12-30
36005019900,36047091000,96,2019-12-30
36005022500,36047091000,96,2019-12-30
36005022703,36047091000,330,2019-12-30
36005030200,36047091000,182,2019-12-30
36047000200,36047091000,210,2019-12-30
36047000900,36047091000,105,2019-12-30
36047003500,36047091000,555,2019-12-30
36047003900,36047091000,104,2019-12-30
36047004300,36047091000,283,2019-12-30
36047005300,36047091000,115,2019-12-30
36047006800,36047091000,110,2019-12-30
36047006900,36047091000,96,2019-12-30
36047010600,36047091000,114,2019-12-30
36047013500,36047091000,98,2019-12-30
36047014500,36047091000,130,2019-12-30
36047019300,36047091000,132,2019-12-30
36047021300,36047091000,111,2019-12-30
36047021900,36047091000,104,2019-12-30
36047022700,36047091000,101,2019-12-30
36047024200,36047091000,199,2019-12-30
36047025500,36047091000,178,2019-12-30
36047026900,36047091000,109,2019-12-30
36047027100,36047091000,109,2019-12-30
36047028300,36047091000,147,2019-12-30
36047029000,36047091000,106,2019-12-30
36047029800,36047091000,121,2019-12-30
36047030100,36047091000,114,2019-12-30
36047030300,36047091000,117,2019-12-30
36047030500,36047091000,173,2019-12-30
36047030700,36047091000,156,2019-12-30
36047031702,36047091000,116,2019-12-30
36047031900,36047091000,153,2019-12-30
36047032100,36047091000,120,2019-12-30
36047033900,36047091000,256,2019-12-30
36047034900,36047091000,124,2019-12-30
36047035100,36047091000,346,2019-12-30
36047035200,36047091000,96,2019-12-30
36047035400,36047091000,126,2019-12-30
36047035900,36047091000,289,2019-12-30
36047036100,36047091000,129,2019-12-30
36047036300,36047091000,312,2019-12-30
36047036501,36047091000,146,2019-12-30
36047036502,36047091000,124,2019-12-30
36047036700,36047091000,251,2019-12-30
