origin,destination,trips,date
17031010702,17031140500,138,2019-12-30
17031030500,17031140500,255,2019-12-30
17031030800,17031140500,110,2019-12-30
17031031400,17031140500,274,2019-12-30
17031031700,17031140500,100,2019-12-30
17031032100,17031140500,80,2019-12-30
17031040100,17031140500,128,2019-12-30
17031040201,17031140500,577,2019-12-30
17031040300,17031140500,486,2019-12-30
17031040402,17031140500,268,2019-12-30
17031040800,17031140500,165,2019-12-30
17031050100,17031140500,509,2019-12-30
17031050900,17031140500,112,2019-12-30
17031051000,17031140500,167,2019-12-30
17031061100,17031140500,121,2019-12-30
17031061902,17031140500,132,2019-12-30
17031062600,17031140500,232,2019-12-30
17031070700,17031140500,99,2019-12-30
17031071200,17031140500,172,2019-12-30
17031080400,17031140500,105,2019-12-30
17031081100,17031140500,90,2019-12-30
17031081201,17031140500,83,2019-12-30
17031081402,17031140500,112,2019-12-30
17031081403,17031140500,181,2019-12-30
17031081600,17031140500,90,2019-12-30
17031081800,17031140500,95,2019-12-30
17031100200,17031140500,100,2019-12-30
17031100500,17031140500,136,2019-12-30
17031110100,17031140500,514,2019-12-30
17031110300,17031140500,138,2019-12-30
17031110501,17031140500,99,2019-12-30
17031120100,17031140500,106,2019-12-30
17031120400,17031140500,112,2019-12-30
17031130200,17031140500,642,2019-12-30
17031140100,17031140500,131,2019-12-30
17031140200,17031140500,304,2019-12-30
17031140301,17031140500,465,2019-12-30
17031140302,17031140500,527,2019-12-30
17031140400,17031140500,1763,2019-12-30
17031140500,17031140500,2666,2019-12-30
17031140601,17031140500,815,2019-12-30
17031140602,17031140500,256,2019-12-30
17031140701,17031140500,517,2019-12-30
17031140702,17031140500,227,2019-12-30
17031140800,17031140500,138,2019-12-30
17031150200,17031140500,500,2019-12-30
17031150300,17031140500,101,2019-12-30
17031150502,17031140500,104,2019-12-30
17031150700,17031140500,88,2019-12-30
17031160100,17031140500,433,2019-12-30
17031160200,17031140500,118,2019-12-30
17031160300,17031140500,499,2019-12-30
17031160400,17031140500,875,2019-12-30
17031160501,17031140500,447,2019-12-30
17031160601,17031140500,90,2019-12-30
17031160602,17031140500,232,2019-12-30
17031160700,17031140500,248,2019-12-30
17031160800,17031140500,219,2019-12-30
17031160900,17031140500,92,2019-12-30
17031161100,17031140500,152,2019-12-30
17031161200,17031140500,105,2019-12-30
17031170100,17031140500,110,2019-12-30
17031171000,17031140500,126,2019-12-30
17031190100,17031140500,503,2019-12-30
17031190402,17031140500,85,2019-12-30
17031190701,17031140500,125,2019-12-30
17031190800,17031140500,169,2019-12-30
17031200401,17031140500,249,2019-12-30
17031210100,17031140500,1130,2019-12-30
17031210400,17031140500,98,2019-12-30
17031210501,17031140500,135,2019-12-30
17031210602,17031140500,102,2019-12-30
17031220702,17031140500,112,2019-12-30
17031221400,17031140500,97,2019-12-30
17031222700,17031140500,131,2019-12-30
17031241500,17031140500,105,2019-12-30
17031242600,17031140500,132,2019-12-30
17031250500,17031140500,128,2019-12-30
17031280100,17031140500,219,2019-12-30
17031320100,17031140500,186,2019-12-30
17031570200,17031140500,88,2019-12-30
17031580100,17031140500,249,2019-12-30
17031630300,17031140500,87,2019-12-30
17031711100,17031140500,96,2019-12-30
17031770700,17031140500,520,2019-12-30
17031801000,17031140500,99,2019-12-30
17031801500,17031140500,93,2019-12-30
17031801901,17031140500,139,2019-12-30
17031802300,17031140500,224,2019-12-30
17031802505,17031140500,359,2019-12-30
17031802610,17031140500,161,2019-12-30
17031802900,17031140500,99,2019-12-30
17031804603,17031140500,475,2019-12-30
17031806900,17031140500,89,2019-12-30
17031807000,17031140500,111,2019-12-30
17031807300,17031140500,132,2019-12-30
17031807600,17031140500,389,2019-12-30
17031807800,17031140500,1444,2019-12-30
17031808002,17031140500,594,2019-12-30
17031808100,17031140500,1800,2019-12-30
17031808200,17031140500,316,2019-12-30
17031808400,17031140500,80,2019-12-30
17031810000,17031140500,154,2019-12-30
17031810301,17031140500,94,2019-12-30
17031810502,17031140500,750,2019-12-30
17031810600,17031140500,103,2019-12-30
