origin,destination,trips,date
17031010201,17031490400,159,2019-12-30
17031030101,17031490400,107,2019-12-30
17031080400,17031490400,312,2019-12-30
17031081800,17031490400,202,2019-12-30
17031243000,17031490400,177,2019-12-30
17031252102,17031490400,93,2019-12-30
17031260400,17031490400,108,2019-12-30
17031280900,17031490400,87,2019-12-30
17031351000,17031490400,147,2019-12-30
17031381200,17031490400,149,2019-12-30
17031400300,17031490400,137,2019-12-30
17031410800,17031490400,92,2019-12-30
17031420400,17031490400,89,2019-12-30
17031420500,17031490400,159,2019-12-30
17031420700,17031490400,144,2019-12-30
17031430200,17031490400,94,2019-12-30
17031430600,17031490400,118,2019-12-30
17031430900,17031490400,104,2019-12-30
17031440102,17031490400,398,2019-12-30
17031440201,17031490400,114,2019-12-30
17031440202,17031490400,102,2019-12-30
17031440300,17031490400,184,2019-12-30
17031460500,17031490400,264,2019-12-30
17031480200,17031490400,87,2019-12-30
17031480400,17031490400,233,2019-12-30
17031480500,17031490400,102,2019-12-30
17031490400,17031490400,192,2019-12-30
17031490500,17031490400,119,2019-12-30
17031490600,17031490400,80,2019-12-30
17031490901,17031490400,106,2019-12-30
17031491400,17031490400,124,2019-12-30
17031510200,17031490400,88,2019-12-30
17031510300,17031490400,246,2019-12-30
17031660800,17031490400,97,2019-12-30
17031681000,17031490400,86,2019-12-30
17031690900,17031490400,113,2019-12-30
17031691300,17031490400,88,2019-12-30
17031720200,17031490400,165,2019-12-30
17031720300,17031490400,99,2019-12-30
17031750500,17031490400,249,2019-12-30
17031750600,17031490400,98,2019-12-30
17031812600,17031490400,96,2019-12-30
17031816100,17031490400,112,2019-12-30
17031817700,17031490400,86,2019-12-30
17031820901,17031490400,135,2019-12-30
17031821600,17031490400,488,2019-12-30
17031821800,17031490400,100,2019-12-30
17031821900,17031490400,214,2019-12-30
17031822101,17031490400,199,2019-12-30
17031822102,17031490400,97,2019-12-30
17031823302,17031490400,106,2019-12-30
17031823703,17031490400,95,2019-12-30
17031824115,17031490400,131,2019-12-30
17031825801,17031490400,130,2019-12-30
17031826201,17031490400,109,2019-12-30
17031827902,17031490400,167,2019-12-30
17031828000,17031490400,111,2019-12-30
17031831400,17031490400,139,2019-12-30
17031836400,17031490400,339,2019-12-30
17031838100,17031490400,101,2019-12-30
17031839100,17031490400,90,2019-12-30
17031839600,17031490400,88,2019-12-30
17031841900,17031490400,107,2019-12-30
