origin,destination,trips,date
17031010503,17031062900,129,2019-12-30
17031020400,17031062900,133,2019-12-30
17031030800,17031062900,112,2019-12-30
17031031400,17031062900,103,2019-12-30
17031040600,17031062900,94,2019-12-30
17031050200,17031062900,99,2019-12-30
17031050600,17031062900,89,2019-12-30
17031050900,17031062900,92,2019-12-30
17031060500,17031062900,127,2019-12-30
17031060800,17031062900,133,2019-12-30
17031060900,17031062900,239,2019-12-30
17031061000,17031062900,101,2019-12-30
17031061100,17031062900,106,2019-12-30
17031061902,17031062900,105,2019-12-30
17031062000,17031062900,416,2019-12-30
17031062100,17031062900,980,2019-12-30
17031062200,17031062900,192,2019-12-30
17031062300,17031062900,80,2019-12-30
17031062400,17031062900,475,2019-12-30
17031062500,17031062900,124,2019-12-30
17031062600,17031062900,216,2019-12-30
17031062700,17031062900,183,2019-12-30
17031062800,17031062900,358,2019-12-30
17031062900,17031062900,3096,2019-12-30
17031063000,17031062900,1090,2019-12-30
17031063100,17031062900,526,2019-12-30
17031063301,17031062900,95,2019-12-30
17031070102,17031062900,97,2019-12-30
17031070200,17031062900,260,2019-12-30
17031070300,17031062900,1183,2019-12-30
17031070400,17031062900,430,2019-12-30
17031070500,17031062900,155,2019-12-30
17031070600,17031062900,126,2019-12-30
17031070700,17031062900,258,2019-12-30
17031071100,17031062900,278,2019-12-30
17031071200,17031062900,290,2019-12-30
17031071400,17031062900,244,2019-12-30
17031071500,17031062900,85,2019-12-30
17031071800,17031062900,229,2019-12-30
17031080300,17031062900,92,2019-12-30
17031080400,17031062900,91,2019-12-30
17031081401,17031062900,425,2019-12-30
17031081402,17031062900,195,2019-12-30
17031081500,17031062900,270,2019-12-30
17031081600,17031062900,108,2019-12-30
17031081700,17031062900,297,2019-12-30
17031081800,17031062900,470,2019-12-30
17031110501,17031062900,125,2019-12-30
17031120200,17031062900,155,2019-12-30
17031130100,17031062900,99,2019-12-30
17031140100,17031062900,206,2019-12-30
17031160200,17031062900,118,2019-12-30
17031191100,17031062900,97,2019-12-30
17031191301,17031062900,82,2019-12-30
17031221200,17031062900,148,2019-12-30
17031240200,17031062900,99,2019-12-30
17031241500,17031062900,99,2019-12-30
17031241600,17031062900,87,2019-12-30
17031242100,17031062900,164,2019-12-30
17031242300,17031062900,83,2019-12-30
17031252102,17031062900,140,2019-12-30
17031280100,17031062900,216,2019-12-30
17031280800,17031062900,92,2019-12-30
17031300600,17031062900,99,2019-12-30
17031310800,17031062900,90,2019-12-30
17031320100,17031062900,558,2019-12-30
17031320400,17031062900,103,2019-12-30
17031320600,17031062900,222,2019-12-30
17031330100,17031062900,150,2019-12-30
17031580400,17031062900,101,2019-12-30
17031660900,17031062900,110,2019-12-30
17031760801,17031062900,296,2019-12-30
17031800300,17031062900,229,2019-12-30
17031801901,17031062900,92,2019-12-30
17031805702,17031062900,161,2019-12-30
17031806801,17031062900,96,2019-12-30
