origin,destination,trips,date
17031010201,17031020301,122,2019-12-30
17031010202,17031020301,424,2019-12-30
17031010702,17031020301,327,2019-12-30
17031020100,17031020301,234,2019-12-30
17031020200,17031020301,927,2019-12-30
17031020301,17031020301,4101,2019-12-30
17031020302,17031020301,1154,2019-12-30
17031020400,17031020301,209,2019-12-30
17031020500,17031020301,575,2019-12-30
17031020601,17031020301,1890,2019-12-30
17031020602,17031020301,119,2019-12-30
17031020701,17031020301,329,2019-12-30
17031020702,17031020301,836,2019-12-30
17031020801,17031020301,232,2019-12-30
17031020802,17031020301,182,2019-12-30
17031020901,17031020301,304,2019-12-30
17031020902,17031020301,303,2019-12-30
17031030200,17031020301,89,2019-12-30
17031030400,17031020301,118,2019-12-30
17031030500,17031020301,96,2019-12-30
17031030706,17031020301,100,2019-12-30
17031030800,17031020301,97,2019-12-30
17031030900,17031020301,92,2019-12-30
17031031000,17031020301,105,2019-12-30
17031031400,17031020301,113,2019-12-30
17031031501,17031020301,123,2019-12-30
17031031502,17031020301,169,2019-12-30
17031031700,17031020301,92,2019-12-30
17031040201,17031020301,89,2019-12-30
17031040600,17031020301,87,2019-12-30
17031040700,17031020301,95,2019-12-30
17031050100,17031020301,86,2019-12-30
17031060300,17031020301,117,2019-12-30
17031062300,17031020301,87,2019-12-30
17031062900,17031020301,97,2019-12-30
17031063000,17031020301,108,2019-12-30
17031071200,17031020301,267,2019-12-30
17031081201,17031020301,210,2019-12-30
17031081202,17031020301,380,2019-12-30
17031081300,17031020301,286,2019-12-30
17031081403,17031020301,274,2019-12-30
17031081500,17031020301,703,2019-12-30
17031110200,17031020301,146,2019-12-30
17031120200,17031020301,98,2019-12-30
17031130100,17031020301,1362,2019-12-30
17031130200,17031020301,290,2019-12-30
17031140100,17031020301,115,2019-12-30
17031140800,17031020301,113,2019-12-30
17031150502,17031020301,141,2019-12-30
17031160300,17031020301,100,2019-12-30
17031160502,17031020301,134,2019-12-30
17031160602,17031020301,97,2019-12-30
17031161100,17031020301,152,2019-12-30
17031161300,17031020301,103,2019-12-30
17031170300,17031020301,112,2019-12-30
17031220701,17031020301,95,2019-12-30
17031221400,17031020301,148,2019-12-30
17031280100,17031020301,260,2019-12-30
17031320100,17031020301,102,2019-12-30
17031320400,17031020301,324,2019-12-30
17031320600,17031020301,195,2019-12-30
17031390300,17031020301,171,2019-12-30
17031430200,17031020301,87,2019-12-30
17031640800,17031020301,103,2019-12-30
17031770400,17031020301,100,2019-12-30
17031770700,17031020301,330,2019-12-30
17031770902,17031020301,95,2019-12-30
17031800400,17031020301,136,2019-12-30
17031800700,17031020301,89,2019-12-30
17031801100,17031020301,100,2019-12-30
17031801300,17031020301,184,2019-12-30
17031801500,17031020301,976,2019-12-30
17031801901,17031020301,96,2019-12-30
17031802300,17031020301,87,2019-12-30
17031803008,17031020301,106,2019-12-30
17031803200,17031020301,170,2019-12-30
17031804603,17031020301,354,2019-12-30
17031805107,17031020301,84,2019-12-30
17031805111,17031020301,106,2019-12-30
17031805301,17031020301,103,2019-12-30
17031805402,17031020301,88,2019-12-30
17031805501,17031020301,88,2019-12-30
17031805902,17031020301,88,2019-12-30
17031806004,17031020301,122,2019-12-30
17031806801,17031020301,856,2019-12-30
17031806802,17031020301,101,2019-12-30
17031806900,17031020301,1918,2019-12-30
17031807000,17031020301,89,2019-12-30
17031807200,17031020301,219,2019-12-30
17031807300,17031020301,152,2019-12-30
17031807500,17031020301,198,2019-12-30
17031807600,17031020301,3551,2019-12-30
17031807700,17031020301,348,2019-12-30
17031807800,17031020301,2044,2019-12-30
17031807900,17031020301,93,2019-12-30
17031808001,17031020301,181,2019-12-30
17031808002,17031020301,2340,2019-12-30
17031808100,17031020301,668,2019-12-30
17031808200,17031020301,101,2019-12-30
17031808400,17031020301,95,2019-12-30
17031808800,17031020301,496,2019-12-30
17031808900,17031020301,96,2019-12-30
17031809100,17031020301,121,2019-12-30
17031809200,17031020301,108,2019-12-30
17031809300,17031020301,207,2019-12-30
17031809400,17031020301,280,2019-12-30
17031809700,17031020301,390,2019-12-30
17031809900,17031020301,296,2019-12-30
17031810100,17031020301,108,2019-12-30
17031810200,17031020301,89,2019-12-30
17031810301,17031020301,2300,2019-12-30
17031810302,17031020301,108,2019-12-30
17031810501,17031020301,176,2019-12-30
17031810502,17031020301,171,2019-12-30
17031811600,17031020301,98,2019-12-30
17031816800,17031020301,122,2019-12-30
17031830500,17031020301,160,2019-12-30
17031831800,17031020301,263,2019-12-30
