origin,destination,trips,date
17031020302,17031220901,151,2019-12-30
17031020602,17031220901,119,2019-12-30
17031030701,17031220901,125,2019-12-30
17031031100,17031220901,116,2019-12-30
17031031400,17031220901,156,2019-12-30
17031040401,17031220901,111,2019-12-30
17031040600,17031220901,172,2019-12-30
17031050200,17031220901,110,2019-12-30
17031050500,17031220901,99,2019-12-30
17031062100,17031220901,82,2019-12-30
17031062500,17031220901,97,2019-12-30
17031062600,17031220901,207,2019-12-30
17031070500,17031220901,194,2019-12-30
17031070700,17031220901,398,2019-12-30
17031071100,17031220901,236,2019-12-30
17031071200,17031220901,179,2019-12-30
17031071400,17031220901,444,2019-12-30
17031080202,17031220901,162,2019-12-30
17031081201,17031220901,103,2019-12-30
17031081401,17031220901,531,2019-12-30
17031081403,17031220901,241,2019-12-30
17031081500,17031220901,97,2019-12-30
17031081600,17031220901,444,2019-12-30
17031081700,17031220901,201,2019-12-30
17031081800,17031220901,117,2019-12-30
17031120400,17031220901,102,2019-12-30
17031130300,17031220901,107,2019-12-30
17031140301,17031220901,96,2019-12-30
17031140400,17031220901,128,2019-12-30
17031140500,17031220901,151,2019-12-30
17031140601,17031220901,91,2019-12-30
17031140602,17031220901,111,2019-12-30
17031140701,17031220901,96,2019-12-30
17031140702,17031220901,88,2019-12-30
17031140800,17031220901,111,2019-12-30
17031150200,17031220901,227,2019-12-30
17031150800,17031220901,97,2019-12-30
17031151002,17031220901,238,2019-12-30
17031160502,17031220901,142,2019-12-30
17031160602,17031220901,111,2019-12-30
17031160800,17031220901,100,2019-12-30
17031161300,17031220901,120,2019-12-30
17031180100,17031220901,238,2019-12-30
17031190100,17031220901,634,2019-12-30
17031190200,17031220901,102,2019-12-30
17031190402,17031220901,85,2019-12-30
17031190701,17031220901,85,2019-12-30
17031190702,17031220901,138,2019-12-30
17031190800,17031220901,135,2019-12-30
17031191000,17031220901,108,2019-12-30
17031191100,17031220901,229,2019-12-30
17031191302,17031220901,275,2019-12-30
17031200200,17031220901,275,2019-12-30
17031200402,17031220901,385,2019-12-30
17031210400,17031220901,93,2019-12-30
17031210502,17031220901,85,2019-12-30
17031220500,17031220901,83,2019-12-30
17031220601,17031220901,182,2019-12-30
17031220602,17031220901,167,2019-12-30
17031220701,17031220901,316,2019-12-30
17031220702,17031220901,101,2019-12-30
17031220901,17031220901,1097,2019-12-30
17031220902,17031220901,596,2019-12-30
17031221000,17031220901,369,2019-12-30
17031221100,17031220901,136,2019-12-30
17031221300,17031220901,545,2019-12-30
17031221400,17031220901,535,2019-12-30
17031222200,17031220901,174,2019-12-30
17031222600,17031220901,330,2019-12-30
17031222700,17031220901,107,2019-12-30
17031222800,17031220901,140,2019-12-30
17031222900,17031220901,212,2019-12-30
17031230400,17031220901,396,2019-12-30
17031230500,17031220901,324,2019-12-30
17031230600,17031220901,302,2019-12-30
17031230700,17031220901,106,2019-12-30
17031230900,17031220901,284,2019-12-30
17031240300,17031220901,99,2019-12-30
17031240600,17031220901,88,2019-12-30
17031241000,17031220901,99,2019-12-30
17031241300,17031220901,153,2019-12-30
17031241400,17031220901,117,2019-12-30
17031242000,17031220901,121,2019-12-30
17031242100,17031220901,184,2019-12-30
17031242200,17031220901,119,2019-12-30
17031242400,17031220901,96,2019-12-30
17031243000,17031220901,139,2019-12-30
17031243400,17031220901,105,2019-12-30
17031243500,17031220901,87,2019-12-30
17031250500,17031220901,220,2019-12-30
17031250600,17031220901,98,2019-12-30
17031250700,17031220901,99,2019-12-30
17031250800,17031220901,294,2019-12-30
17031251200,17031220901,145,2019-12-30
17031251300,17031220901,102,2019-12-30
17031251800,17031220901,97,2019-12-30
17031252000,17031220901,402,2019-12-30
17031252102,17031220901,93,2019-12-30
17031281900,17031220901,91,2019-12-30
17031282700,17031220901,84,2019-12-30
17031283100,17031220901,130,2019-12-30
17031310800,17031220901,100,2019-12-30
17031310900,17031220901,106,2019-12-30
17031320100,17031220901,374,2019-12-30
17031330100,17031220901,115,2019-12-30
17031400500,17031220901,97,2019-12-30
17031661000,17031220901,141,2019-12-30
17031681200,17031220901,96,2019-12-30
17031690400,17031220901,128,2019-12-30
17031770400,17031220901,111,2019-12-30
17031770700,17031220901,298,2019-12-30
17031770800,17031220901,113,2019-12-30
17031801607,17031220901,80,2019-12-30
17031801608,17031220901,185,2019-12-30
17031801901,17031220901,114,2019-12-30
17031804306,17031220901,108,2019-12-30
17031804806,17031220901,150,2019-12-30
17031805107,17031220901,100,2019-12-30
17031806900,17031220901,94,2019-12-30
17031807400,17031220901,100,2019-12-30
17031807800,17031220901,235,2019-12-30
17031808100,17031220901,300,2019-12-30
17031809400,17031220901,317,2019-12-30
17031810501,17031220901,126,2019-12-30
17031810502,17031220901,519,2019-12-30
17031810600,17031220901,201,2019-12-30
17031813801,17031220901,99,2019-12-30
17031814200,17031220901,211,2019-12-30
17031815600,17031220901,217,2019-12-30
17031816401,17031220901,93,2019-12-30
17031830500,17031220901,137,2019-12-30
17031830900,17031220901,579,2019-12-30
17031831000,17031220901,356,2019-12-30
17031831100,17031220901,418,2019-12-30
17031831200,17031220901,96,2019-12-30
17031831300,17031220901,230,2019-12-30
17031831500,17031220901,207,2019-12-30
17031831600,17031220901,169,2019-12-30
17031831700,17031220901,132,2019-12-30
17031832000,17031220901,90,2019-12-30
17031832300,17031220901,406,2019-12-30
17031832400,17031220901,292,2019-12-30
17031832500,17031220901,609,2019-12-30
17031832600,17031220901,102,2019-12-30
17031833000,17031220901,248,2019-12-30
17031833100,17031220901,118,2019-12-30
17031836200,17031220901,128,2019-12-30
17031836600,17031220901,202,2019-12-30
17031836800,17031220901,115,2019-12-30
17031838700,17031220901,95,2019-12-30
17031839100,17031220901,458,2019-12-30
17031841900,17031220901,98,2019-12-30
17031842100,17031220901,101,2019-12-30
17031842200,17031220901,187,2019-12-30
17031842800,17031220901,87,2019-12-30
17031842900,17031220901,100,2019-12-30
17031843100,17031220901,115,2019-12-30
17031843700,17031220901,177,2019-12-30
17031843900,17031220901,134,2019-12-30
17031980000,17031220901,368,2019-12-30
17037000800,17031220901,88,2019-12-30
17043844402,17031220901,260,2019-12-30
17043845601,17031220901,101,2019-12-30
17043845902,17031220901,214,2019-12-30
17043846103,17031220901,90,2019-12-30
17043846408,17031220901,113,2019-12-30
17043846509,17031220901,99,2019-12-30
17089854800,17031220901,85,2019-12-30
17197880120,17031220901,90,2019-12-30
17197880309,17031220901,103,2019-12-30
18089042605,17031220901,96,2019-12-30
17031020702,17031220901,95,2020-01-06
17031020802,17031220901,93,2020-01-06
17031031000,17031220901,115,2020-01-06
17031031400,17031220901,124,2020-01-06
17031051300,17031220901,118,2020-01-06
17031060100,17031220901,271,2020-01-06
17031060200,17031220901,122,2020-01-06
17031060900,17031220901,108,2020-01-06
17031062300,17031220901,85,2020-01-06
17031063000,17031220901,130,2020-01-06
17031063100,17031220901,67,2020-01-06
17031063301,17031220901,81,2020-01-06
17031063302,17031220901,112,2020-01-06
17031070101,17031220901,114,2020-01-06
17031070500,17031220901,134,2020-01-06
17031070700,17031220901,522,2020-01-06
17031071100,17031220901,81,2020-01-06
17031071600,17031220901,160,2020-01-06
17031080100,17031220901,107,2020-01-06
17031080201,17031220901,136,2020-01-06
17031081201,17031220901,109,2020-01-06
17031081401,17031220901,515,2020-01-06
17031081403,17031220901,194,2020-01-06
17031081700,17031220901,88,2020-01-06
17031081800,17031220901,140,2020-01-06
17031110100,17031220901,90,2020-01-06
17031120300,17031220901,82,2020-01-06
17031130100,17031220901,417,2020-01-06
17031130200,17031220901,109,2020-01-06
17031140601,17031220901,80,2020-01-06
17031140602,17031220901,119,2020-01-06
17031140800,17031220901,76,2020-01-06
17031160100,17031220901,116,2020-01-06
17031160800,17031220901,91,2020-01-06
17031161300,17031220901,241,2020-01-06
17031190100,17031220901,89,2020-01-06
17031190300,17031220901,119,2020-01-06
17031190602,17031220901,89,2020-01-06
17031191000,17031220901,223,2020-01-06
17031191100,17031220901,107,2020-01-06
17031200100,17031220901,95,2020-01-06
17031200200,17031220901,308,2020-01-06
17031200402,17031220901,212,2020-01-06
17031210100,17031220901,107,2020-01-06
17031210400,17031220901,205,2020-01-06
17031210501,17031220901,259,2020-01-06
17031210602,17031220901,121,2020-01-06
17031210800,17031220901,198,2020-01-06
17031220500,17031220901,417,2020-01-06
17031220601,17031220901,106,2020-01-06
17031220602,17031220901,80,2020-01-06
17031220701,17031220901,173,2020-01-06
