origin,destination,trips,date
17031010202,17031030103,218,2019-12-30
17031010400,17031030103,448,2019-12-30
17031010502,17031030103,100,2019-12-30
17031010503,17031030103,197,2019-12-30
17031010600,17031030103,108,2019-12-30
17031020302,17031030103,116,2019-12-30
17031020400,17031030103,97,2019-12-30
17031020500,17031030103,241,2019-12-30
17031020602,17031030103,233,2019-12-30
17031020702,17031030103,135,2019-12-30
17031020802,17031030103,111,2019-12-30
17031030101,17031030103,1054,2019-12-30
17031030102,17031030103,1241,2019-12-30
17031030103,17031030103,1983,2019-12-30
17031030200,17031030103,429,2019-12-30
17031030500,17031030103,86,2019-12-30
17031030603,17031030103,221,2019-12-30
17031030701,17031030103,295,2019-12-30
17031030703,17031030103,186,2019-12-30
17031030706,17031030103,182,2019-12-30
17031030900,17031030103,173,2019-12-30
17031031000,17031030103,118,2019-12-30
17031031100,17031030103,131,2019-12-30
17031031200,17031030103,581,2019-12-30
17031040202,17031030103,109,2019-12-30
17031050800,17031030103,88,2019-12-30
17031062100,17031030103,89,2019-12-30
17031062800,17031030103,110,2019-12-30
17031062900,17031030103,117,2019-12-30
17031063100,17031030103,96,2019-12-30
17031063302,17031030103,111,2019-12-30
17031071100,17031030103,94,2019-12-30
17031071400,17031030103,364,2019-12-30
17031071500,17031030103,94,2019-12-30
17031081000,17031030103,95,2019-12-30
17031081201,17031030103,197,2019-12-30
17031081401,17031030103,149,2019-12-30
17031081403,17031030103,99,2019-12-30
17031081600,17031030103,109,2019-12-30
17031081800,17031030103,284,2019-12-30
17031110200,17031030103,100,2019-12-30
17031130200,17031030103,192,2019-12-30
17031130300,17031030103,100,2019-12-30
17031210100,17031030103,103,2019-12-30
17031210800,17031030103,80,2019-12-30
17031243400,17031030103,119,2019-12-30
17031243500,17031030103,110,2019-12-30
17031281900,17031030103,95,2019-12-30
17031320100,17031030103,333,2019-12-30
17031350100,17031030103,154,2019-12-30
17031580400,17031030103,101,2019-12-30
17031760801,17031030103,97,2019-12-30
17031802200,17031030103,152,2019-12-30
17031802802,17031030103,269,2019-12-30
17031803100,17031030103,143,2019-12-30
17031804603,17031030103,108,2019-12-30
17031804606,17031030103,204,2019-12-30
17031804705,17031030103,325,2019-12-30
17031804810,17031030103,191,2019-12-30
17031806004,17031030103,99,2019-12-30
17031806801,17031030103,80,2019-12-30
17031806900,17031030103,254,2019-12-30
17031807200,17031030103,190,2019-12-30
17031807800,17031030103,204,2019-12-30
