origin,destination,trips,date
17031020902,17031251700,148,2019-12-30
17031030200,17031251700,161,2019-12-30
17031081300,17031251700,92,2019-12-30
17031081401,17031251700,419,2019-12-30
17031081402,17031251700,110,2019-12-30
17031081500,17031251700,206,2019-12-30
17031120200,17031251700,110,2019-12-30
17031140301,17031251700,107,2019-12-30
17031151100,17031251700,109,2019-12-30
17031190100,17031251700,108,2019-12-30
17031190200,17031251700,107,2019-12-30
17031190602,17031251700,103,2019-12-30
17031191000,17031251700,207,2019-12-30
17031191100,17031251700,102,2019-12-30
17031191200,17031251700,221,2019-12-30
17031191302,17031251700,133,2019-12-30
17031200300,17031251700,104,2019-12-30
17031221200,17031251700,99,2019-12-30
17031221300,17031251700,88,2019-12-30
17031221400,17031251700,140,2019-12-30
17031230500,17031251700,276,2019-12-30
17031230600,17031251700,216,2019-12-30
17031230800,17031251700,101,2019-12-30
17031240900,17031251700,188,2019-12-30
17031243000,17031251700,103,2019-12-30
17031250400,17031251700,115,2019-12-30
17031250600,17031251700,118,2019-12-30
17031250800,17031251700,436,2019-12-30
17031251200,17031251700,124,2019-12-30
17031251500,17031251700,242,2019-12-30
17031251700,17031251700,1268,2019-12-30
17031251800,17031251700,233,2019-12-30
17031252201,17031251700,102,2019-12-30
17031252202,17031251700,328,2019-12-30
17031260500,17031251700,158,2019-12-30
17031270500,17031251700,369,2019-12-30
17031280100,17031251700,130,2019-12-30
17031280400,17031251700,227,2019-12-30
17031282800,17031251700,94,2019-12-30
17031320100,17031251700,132,2019-12-30
17031690400,17031251700,123,2019-12-30
17031807600,17031251700,207,2019-12-30
17031810502,17031251700,345,2019-12-30
17031812301,17031251700,133,2019-12-30
17031812500,17031251700,130,2019-12-30
17031812802,17031251700,97,2019-12-30
17031813500,17031251700,97,2019-12-30
17031813702,17031251700,91,2019-12-30
17031813801,17031251700,139,2019-12-30
17031814700,17031251700,86,2019-12-30
17031814800,17031251700,195,2019-12-30
17031815600,17031251700,194,2019-12-30
17031816000,17031251700,86,2019-12-30
17031816800,17031251700,96,2019-12-30
17031817500,17031251700,181,2019-12-30
17031817700,17031251700,158,2019-12-30
17031821900,17031251700,171,2019-12-30
17031824106,17031251700,84,2019-12-30
17031828402,17031251700,112,2019-12-30
17031830600,17031251700,129,2019-12-30
17031831300,17031251700,199,2019-12-30
17031831400,17031251700,102,2019-12-30
17031831500,17031251700,95,2019-12-30
17031833000,17031251700,164,2019-12-30
17031834700,17031251700,109,2019-12-30
17031837100,17031251700,261,2019-12-30
17031837400,17031251700,86,2019-12-30
17031838100,17031251700,151,2019-12-30
17031839100,17031251700,441,2019-12-30
17031842100,17031251700,101,2019-12-30
17031842200,17031251700,86,2019-12-30
17031843300,17031251700,119,2019-12-30
17031843500,17031251700,101,2019-12-30
17031980000,17031251700,220,2019-12-30
17043840907,17031251700,161,2019-12-30
17043841206,17031251700,108,2019-12-30
17043844301,17031251700,170,2019-12-30
17043844501,17031251700,273,2019-12-30
17043844601,17031251700,232,2019-12-30
17097865501,17031251700,214,2019-12-30
17031010400,17031251700,88,2020-01-06
17031010702,17031251700,67,2020-01-06
17031050200,17031251700,148,2020-01-06
17031080202,17031251700,92,2020-01-06
17031081500,17031251700,370,2020-01-06
17031081800,17031251700,82,2020-01-06
17031140301,17031251700,170,2020-01-06
