origin,destination,trips,date
17031020302,17031040900,217,2019-12-30
17031031100,17031040900,117,2019-12-30
17031031502,17031040900,82,2019-12-30
17031031800,17031040900,113,2019-12-30
17031032100,17031040900,102,2019-12-30
17031040201,17031040900,207,2019-12-30
17031040202,17031040900,109,2019-12-30
17031040300,17031040900,343,2019-12-30
17031040401,17031040900,204,2019-12-30
17031040402,17031040900,342,2019-12-30
17031040600,17031040900,672,2019-12-30
17031040700,17031040900,95,2019-12-30
17031040900,17031040900,503,2019-12-30
17031050100,17031040900,275,2019-12-30
17031050200,17031040900,345,2019-12-30
17031050300,17031040900,80,2019-12-30
17031050500,17031040900,215,2019-12-30
17031050800,17031040900,97,2019-12-30
17031060400,17031040900,216,2019-12-30
17031061000,17031040900,106,2019-12-30
17031061200,17031040900,80,2019-12-30
17031062000,17031040900,245,2019-12-30
17031062400,17031040900,91,2019-12-30
17031062600,17031040900,181,2019-12-30
17031062700,17031040900,300,2019-12-30
17031062900,17031040900,89,2019-12-30
17031063000,17031040900,202,2019-12-30
17031063100,17031040900,281,2019-12-30
17031063400,17031040900,109,2019-12-30
17031070103,17031040900,214,2019-12-30
17031070200,17031040900,84,2019-12-30
17031070700,17031040900,483,2019-12-30
17031071100,17031040900,384,2019-12-30
17031071200,17031040900,96,2019-12-30
17031071500,17031040900,103,2019-12-30
17031080100,17031040900,137,2019-12-30
17031080201,17031040900,248,2019-12-30
17031081403,17031040900,121,2019-12-30
17031081700,17031040900,211,2019-12-30
17031081800,17031040900,198,2019-12-30
17031130100,17031040900,102,2019-12-30
17031140200,17031040900,154,2019-12-30
17031160200,17031040900,138,2019-12-30
17031160300,17031040900,80,2019-12-30
17031160602,17031040900,118,2019-12-30
17031160700,17031040900,108,2019-12-30
17031161100,17031040900,117,2019-12-30
17031210100,17031040900,320,2019-12-30
17031221200,17031040900,99,2019-12-30
17031242500,17031040900,108,2019-12-30
17031243000,17031040900,103,2019-12-30
17031280100,17031040900,382,2019-12-30
17031280900,17031040900,89,2019-12-30
17031320100,17031040900,452,2019-12-30
17031320400,17031040900,106,2019-12-30
17031330100,17031040900,96,2019-12-30
17031440101,17031040900,104,2019-12-30
17031611100,17031040900,97,2019-12-30
17031800500,17031040900,166,2019-12-30
17031801702,17031040900,159,2019-12-30
17031801901,17031040900,92,2019-12-30
17031802002,17031040900,118,2019-12-30
17031812600,17031040900,148,2019-12-30
17031812900,17031040900,86,2019-12-30
17031815900,17031040900,117,2019-12-30
17031824105,17031040900,101,2019-12-30
17031829800,17031040900,100,2019-12-30
17031830700,17031040900,329,2019-12-30
17031830800,17031040900,181,2019-12-30
17031830900,17031040900,93,2019-12-30
17031831100,17031040900,110,2019-12-30
17031831900,17031040900,105,2019-12-30
17031832000,17031040900,210,2019-12-30
17031832500,17031040900,84,2019-12-30
17031832600,17031040900,103,2019-12-30
17031833000,17031040900,189,2019-12-30
17031838100,17031040900,128,2019-12-30
17031838300,17031040900,100,2019-12-30
17031839100,17031040900,471,2019-12-30
17031841100,17031040900,87,2019-12-30
17031842300,17031040900,80,2019-12-30
17031842600,17031040900,107,2019-12-30
17031843200,17031040900,98,2019-12-30
17031843700,17031040900,106,2019-12-30
17031980000,17031040900,400,2019-12-30
17043846313,17031040900,241,2019-12-30
18089040502,17031040900,85,2019-12-30
18089042702,17031040900,101,2019-12-30
17031010503,17031040900,101,2020-01-06
17031020500,17031040900,130,2020-01-06
17031020902,17031040900,80,2020-01-06
17031030601,17031040900,112,2020-01-06
17031030706,17031040900,89,2020-01-06
17031030800,17031040900,95,2020-01-06
17031030900,17031040900,133,2020-01-06
