origin,destination,trips,date
17031020901,17031750500,102,2019-12-30
17031030400,17031750500,83,2019-12-30
17031030900,17031750500,171,2019-12-30
17031032100,17031750500,94,2019-12-30
17031040600,17031750500,267,2019-12-30
17031050100,17031750500,129,2019-12-30
17031061000,17031750500,96,2019-12-30
17031071200,17031750500,84,2019-12-30
17031071800,17031750500,283,2019-12-30
17031080300,17031750500,146,2019-12-30
17031081201,17031750500,89,2019-12-30
17031081202,17031750500,121,2019-12-30
17031081300,17031750500,279,2019-12-30
17031081401,17031750500,553,2019-12-30
17031081402,17031750500,179,2019-12-30
17031081403,17031750500,580,2019-12-30
17031081500,17031750500,196,2019-12-30
17031081600,17031750500,178,2019-12-30
17031081700,17031750500,360,2019-12-30
17031081800,17031750500,357,2019-12-30
17031210900,17031750500,98,2019-12-30
17031243300,17031750500,95,2019-12-30
17031243500,17031750500,87,2019-12-30
17031252102,17031750500,93,2019-12-30
17031260900,17031750500,172,2019-12-30
17031281900,17031750500,248,2019-12-30
17031310600,17031750500,124,2019-12-30
17031320100,17031750500,1134,2019-12-30
17031320400,17031750500,278,2019-12-30
17031320600,17031750500,138,2019-12-30
17031330100,17031750500,413,2019-12-30
17031330200,17031750500,200,2019-12-30
17031340600,17031750500,104,2019-12-30
17031381800,17031750500,90,2019-12-30
17031390100,17031750500,94,2019-12-30
17031390600,17031750500,98,2019-12-30
17031400300,17031750500,274,2019-12-30
17031410100,17031750500,196,2019-12-30
17031410500,17031750500,147,2019-12-30
17031410800,17031750500,274,2019-12-30
17031420700,17031750500,114,2019-12-30
17031420800,17031750500,97,2019-12-30
17031430500,17031750500,80,2019-12-30
17031430600,17031750500,432,2019-12-30
17031430700,17031750500,258,2019-12-30
17031440102,17031750500,309,2019-12-30
17031440202,17031750500,456,2019-12-30
17031440300,17031750500,210,2019-12-30
17031450300,17031750500,280,2019-12-30
17031490500,17031750500,119,2019-12-30
17031490600,17031750500,139,2019-12-30
17031491000,17031750500,399,2019-12-30
17031491100,17031750500,167,2019-12-30
17031491400,17031750500,128,2019-12-30
17031500200,17031750500,99,2019-12-30
17031500300,17031750500,101,2019-12-30
17031510100,17031750500,126,2019-12-30
17031510300,17031750500,331,2019-12-30
17031530100,17031750500,183,2019-12-30
17031530200,17031750500,145,2019-12-30
17031530400,17031750500,99,2019-12-30
17031530502,17031750500,103,2019-12-30
17031560900,17031750500,120,2019-12-30
17031620200,17031750500,116,2019-12-30
17031620400,17031750500,144,2019-12-30
17031640800,17031750500,103,2019-12-30
17031650500,17031750500,114,2019-12-30
17031660301,17031750500,233,2019-12-30
17031660600,17031750500,155,2019-12-30
17031660900,17031750500,190,2019-12-30
17031661000,17031750500,282,2019-12-30
17031670600,17031750500,322,2019-12-30
17031670800,17031750500,89,2019-12-30
17031671600,17031750500,242,2019-12-30
17031671800,17031750500,127,2019-12-30
17031672000,17031750500,103,2019-12-30
17031681200,17031750500,267,2019-12-30
17031690400,17031750500,80,2019-12-30
17031691200,17031750500,98,2019-12-30
17031691300,17031750500,91,2019-12-30
17031691400,17031750500,332,2019-12-30
17031700100,17031750500,257,2019-12-30
17031700301,17031750500,110,2019-12-30
17031700402,17031750500,236,2019-12-30
17031700501,17031750500,227,2019-12-30
17031710200,17031750500,111,2019-12-30
17031710400,17031750500,187,2019-12-30
17031710600,17031750500,109,2019-12-30
17031710900,17031750500,131,2019-12-30
17031711100,17031750500,99,2019-12-30
17031711400,17031750500,101,2019-12-30
17031720100,17031750500,244,2019-12-30
17031720200,17031750500,316,2019-12-30
17031720300,17031750500,527,2019-12-30
17031720400,17031750500,107,2019-12-30
17031720500,17031750500,207,2019-12-30
17031720600,17031750500,190,2019-12-30
17031720700,17031750500,123,2019-12-30
17031730100,17031750500,163,2019-12-30
17031730201,17031750500,257,2019-12-30
17031730202,17031750500,273,2019-12-30
17031730300,17031750500,177,2019-12-30
17031730400,17031750500,184,2019-12-30
17031730600,17031750500,252,2019-12-30
17031730700,17031750500,812,2019-12-30
17031740100,17031750500,210,2019-12-30
17031740300,17031750500,88,2019-12-30
17031740400,17031750500,100,2019-12-30
17031750100,17031750500,288,2019-12-30
17031750200,17031750500,1029,2019-12-30
17031750300,17031750500,418,2019-12-30
17031750400,17031750500,1071,2019-12-30
17031750500,17031750500,5719,2019-12-30
17031750600,17031750500,122,2019-12-30
17031802402,17031750500,120,2019-12-30
17031802701,17031750500,91,2019-12-30
17031802900,17031750500,107,2019-12-30
17031804603,17031750500,137,2019-12-30
17031809400,17031750500,273,2019-12-30
17031810900,17031750500,108,2019-12-30
17031812000,17031750500,103,2019-12-30
17031812301,17031750500,88,2019-12-30
17031812802,17031750500,107,2019-12-30
17031813801,17031750500,88,2019-12-30
17031817900,17031750500,485,2019-12-30
17031819500,17031750500,186,2019-12-30
17031820201,17031750500,128,2019-12-30
17031820202,17031750500,94,2019-12-30
17031820902,17031750500,95,2019-12-30
17031821200,17031750500,1255,2019-12-30
17031821401,17031750500,262,2019-12-30
17031821600,17031750500,1990,2019-12-30
17031821700,17031750500,227,2019-12-30
17031821800,17031750500,777,2019-12-30
17031821900,17031750500,1233,2019-12-30
17031822000,17031750500,93,2019-12-30
17031822101,17031750500,90,2019-12-30
17031822102,17031750500,798,2019-12-30
17031822302,17031750500,95,2019-12-30
17031822500,17031750500,89,2019-12-30
17031822602,17031750500,406,2019-12-30
17031822702,17031750500,238,2019-12-30
17031822801,17031750500,637,2019-12-30
17031822802,17031750500,92,2019-12-30
17031822900,17031750500,187,2019-12-30
17031823001,17031750500,1052,2019-12-30
17031823102,17031750500,124,2019-12-30
17031823200,17031750500,461,2019-12-30
17031823302,17031750500,95,2019-12-30
17031823303,17031750500,279,2019-12-30
17031823304,17031750500,1723,2019-12-30
17031823400,17031750500,399,2019-12-30
17031823500,17031750500,1360,2019-12-30
17031823602,17031750500,1115,2019-12-30
17031823603,17031750500,200,2019-12-30
17031823605,17031750500,87,2019-12-30
17031823703,17031750500,86,2019-12-30
17031824106,17031750500,272,2019-12-30
17031824108,17031750500,315,2019-12-30
17031824113,17031750500,105,2019-12-30
17031824114,17031750500,206,2019-12-30
17031824115,17031750500,873,2019-12-30
17031824116,17031750500,115,2019-12-30
17031824120,17031750500,90,2019-12-30
17031824300,17031750500,80,2019-12-30
17031824800,17031750500,100,2019-12-30
17031825000,17031750500,95,2019-12-30
17031825501,17031750500,386,2019-12-30
17031825503,17031750500,124,2019-12-30
17031826000,17031750500,108,2019-12-30
17031826100,17031750500,95,2019-12-30
17031826201,17031750500,366,2019-12-30
17031826301,17031750500,109,2019-12-30
17031826800,17031750500,107,2019-12-30
17031827200,17031750500,108,2019-12-30
17031827400,17031750500,121,2019-12-30
17031827901,17031750500,85,2019-12-30
17031828401,17031750500,101,2019-12-30
17031828402,17031750500,89,2019-12-30
17031828503,17031750500,271,2019-12-30
17031829301,17031750500,159,2019-12-30
17031829500,17031750500,107,2019-12-30
17031829902,17031750500,188,2019-12-30
17031830003,17031750500,158,2019-12-30
17031830004,17031750500,93,2019-12-30
17031830006,17031750500,87,2019-12-30
17031833000,17031750500,211,2019-12-30
17031833100,17031750500,226,2019-12-30
17031834000,17031750500,185,2019-12-30
17031835100,17031750500,116,2019-12-30
17031835500,17031750500,91,2019-12-30
17031838100,17031750500,132,2019-12-30
17031838200,17031750500,483,2019-12-30
17031839000,17031750500,212,2019-12-30
17031839100,17031750500,471,2019-12-30
17031839700,17031750500,83,2019-12-30
17031841000,17031750500,382,2019-12-30
17031841900,17031750500,630,2019-12-30
17031842000,17031750500,100,2019-12-30
17031842400,17031750500,386,2019-12-30
17031843800,17031750500,313,2019-12-30
17031980000,17031750500,706,2019-12-30
17031980100,17031750500,90,2019-12-30
17043844601,17031750500,124,2019-12-30
17043846003,17031750500,89,2019-12-30
17089852202,17031750500,89,2019-12-30
17197880117,17031750500,90,2019-12-30
17197882000,17031750500,109,2019-12-30
17197882801,17031750500,137,2019-12-30
17197883100,17031750500,103,2019-12-30
17197883215,17031750500,111,2019-12-30
17197883514,17031750500,92,2019-12-30
18089020200,17031750500,432,2019-12-30
18089020300,17031750500,98,2019-12-30
18089030300,17031750500,234,2019-12-30
18089030900,17031750500,219,2019-12-30
18089042300,17031750500,306,2019-12-30
18089042801,17031750500,91,2019-12-30
18089042802,17031750500,90,2019-12-30
17031010202,17031750500,180,2020-01-06
17031010400,17031750500,92,2020-01-06
17031020802,17031750500,83,2020-01-06
17031020901,17031750500,148,2020-01-06
17031030900,17031750500,69,2020-01-06
17031040201,17031750500,135,2020-01-06
17031040300,17031750500,110,2020-01-06
17031062900,17031750500,87,2020-01-06
17031070300,17031750500,84,2020-01-06
17031071500,17031750500,96,2020-01-06
17031071800,17031750500,453,2020-01-06
17031080201,17031750500,134,2020-01-06
17031081201,17031750500,82,2020-01-06
17031081300,17031750500,166,2020-01-06
17031081401,17031750500,301,2020-01-06
17031081403,17031750500,162,2020-01-06
17031081500,17031750500,120,2020-01-06
17031081700,17031750500,182,2020-01-06
17031081800,17031750500,191,2020-01-06
17031191301,17031750500,147,2020-01-06
17031220701,17031750500,84,2020-01-06
17031240800,17031750500,83,2020-01-06
17031241500,17031750500,109,2020-01-06
17031241600,17031750500,76,2020-01-06
17031242100,17031750500,143,2020-01-06
17031242400,17031750500,100,2020-01-06
17031281900,17031750500,85,2020-01-06
17031283100,17031750500,72,2020-01-06
17031301802,17031750500,86,2020-01-06
17031310200,17031750500,89,2020-01-06
17031310800,17031750500,90,2020-01-06
17031320100,17031750500,263,2020-01-06
17031320400,17031750500,155,2020-01-06
17031320600,17031750500,182,2020-01-06
17031330100,17031750500,214,2020-01-06
17031330200,17031750500,84,2020-01-06
17031340500,17031750500,96,2020-01-06
17031350400,17031750500,167,2020-01-06
17031351100,17031750500,82,2020-01-06
17031360200,17031750500,113,2020-01-06
17031380700,17031750500,82,2020-01-06
17031390200,17031750500,122,2020-01-06
17031390700,17031750500,153,2020-01-06
17031410600,17031750500,163,2020-01-06
17031420400,17031750500,130,2020-01-06
17031420700,17031750500,111,2020-01-06
17031421200,17031750500,192,2020-01-06
17031430300,17031750500,108,2020-01-06
17031430400,17031750500,211,2020-01-06
17031430600,17031750500,100,2020-01-06
17031431302,17031750500,241,2020-01-06
17031440102,17031750500,249,2020-01-06
17031440300,17031750500,171,2020-01-06
17031460500,17031750500,138,2020-01-06
17031461000,17031750500,117,2020-01-06
17031470100,17031750500,148,2020-01-06
17031490500,17031750500,165,2020-01-06
17031490600,17031750500,95,2020-01-06
17031490902,17031750500,77,2020-01-06
17031491000,17031750500,156,2020-01-06
17031491200,17031750500,218,2020-01-06
17031491400,17031750500,173,2020-01-06
17031510200,17031750500,77,2020-01-06
17031510300,17031750500,112,2020-01-06
17031520400,17031750500,89,2020-01-06
17031530200,17031750500,295,2020-01-06
17031530300,17031750500,438,2020-01-06
17031530400,17031750500,91,2020-01-06
17031560300,17031750500,117,2020-01-06
17031600400,17031750500,87,2020-01-06
17031600600,17031750500,147,2020-01-06
17031610300,17031750500,96,2020-01-06
17031611500,17031750500,176,2020-01-06
17031630900,17031750500,78,2020-01-06
17031650500,17031750500,217,2020-01-06
17031660800,17031750500,87,2020-01-06
17031660900,17031750500,124,2020-01-06
17031661000,17031750500,88,2020-01-06
17031670300,17031750500,106,2020-01-06
17031670600,17031750500,203,2020-01-06
17031670700,17031750500,86,2020-01-06
17031671500,17031750500,89,2020-01-06
17031680900,17031750500,246,2020-01-06
17031681000,17031750500,164,2020-01-06
17031681400,17031750500,90,2020-01-06
17031690300,17031750500,164,2020-01-06
17031690400,17031750500,207,2020-01-06
17031691000,17031750500,185,2020-01-06
17031691400,17031750500,74,2020-01-06
17031691500,17031750500,99,2020-01-06
17031700402,17031750500,109,2020-01-06
17031700501,17031750500,235,2020-01-06
17031700502,17031750500,305,2020-01-06
17031710200,17031750500,78,2020-01-06
17031710300,17031750500,71,2020-01-06
17031710400,17031750500,159,2020-01-06
17031710900,17031750500,87,2020-01-06
17031711000,17031750500,105,2020-01-06
17031711100,17031750500,197,2020-01-06
17031711400,17031750500,82,2020-01-06
17031720100,17031750500,335,2020-01-06
17031720200,17031750500,85,2020-01-06
17031720300,17031750500,203,2020-01-06
17031720400,17031750500,217,2020-01-06
17031720500,17031750500,349,2020-01-06
17031720600,17031750500,514,2020-01-06
17031730100,17031750500,91,2020-01-06
17031730201,17031750500,387,2020-01-06
17031730300,17031750500,164,2020-01-06
17031730400,17031750500,253,2020-01-06
17031730500,17031750500,219,2020-01-06
17031730600,17031750500,228,2020-01-06
17031730700,17031750500,561,2020-01-06
17031740100,17031750500,123,2020-01-06
17031740200,17031750500,521,2020-01-06
17031740300,17031750500,427,2020-01-06
17031740400,17031750500,505,2020-01-06
17031750100,17031750500,431,2020-01-06
17031750200,17031750500,1340,2020-01-06
17031750300,17031750500,273,2020-01-06
17031750400,17031750500,1108,2020-01-06
17031750500,17031750500,4061,2020-01-06
17031750600,17031750500,273,2020-01-06
17031813302,17031750500,83,2020-01-06
17031813701,17031750500,115,2020-01-06
17031813702,17031750500,171,2020-01-06
17031813801,17031750500,200,2020-01-06
17031814200,17031750500,76,2020-01-06
17031818600,17031750500,115,2020-01-06
17031818700,17031750500,86,2020-01-06
17031820202,17031750500,157,2020-01-06
17031821200,17031750500,992,2020-01-06
17031821402,17031750500,81,2020-01-06
17031821600,17031750500,1465,2020-01-06
17031821700,17031750500,107,2020-01-06
17031821800,17031750500,485,2020-01-06
17031821900,17031750500,776,2020-01-06
17031822000,17031750500,91,2020-01-06
17031822101,17031750500,77,2020-01-06
17031822102,17031750500,723,2020-01-06
17031822301,17031750500,81,2020-01-06
17031822400,17031750500,90,2020-01-06
17031822500,17031750500,270,2020-01-06
17031822602,17031750500,357,2020-01-06
17031822702,17031750500,81,2020-01-06
17031822801,17031750500,492,2020-01-06
17031822802,17031750500,78,2020-01-06
17031823001,17031750500,559,2020-01-06
17031823002,17031750500,82,2020-01-06
17031823200,17031750500,603,2020-01-06
17031823302,17031750500,298,2020-01-06
