origin,destination,trips,date
17031081500,17031271800,80,2019-12-30
17031081800,17031271800,97,2019-12-30
17031230600,17031271800,206,2019-12-30
17031231500,17031271800,238,2019-12-30
17031242400,17031271800,118,2019-12-30
17031250500,17031271800,95,2019-12-30
17031251300,17031271800,98,2019-12-30
17031251400,17031271800,111,2019-12-30
17031251500,17031271800,124,2019-12-30
17031252202,17031271800,155,2019-12-30
17031260800,17031271800,105,2019-12-30
17031271200,17031271800,545,2019-12-30
17031271400,17031271800,138,2019-12-30
17031271800,17031271800,1082,2019-12-30
17031280100,17031271800,116,2019-12-30
17031280800,17031271800,92,2019-12-30
17031282700,17031271800,100,2019-12-30
17031282800,17031271800,94,2019-12-30
17031291200,17031271800,161,2019-12-30
17031292500,17031271800,110,2019-12-30
17031301803,17031271800,92,2019-12-30
17031310600,17031271800,93,2019-12-30
17031310900,17031271800,200,2019-12-30
17031390700,17031271800,161,2019-12-30
17031410700,17031271800,95,2019-12-30
17031430900,17031271800,117,2019-12-30
17031580600,17031271800,98,2019-12-30
17031610300,17031271800,103,2019-12-30
17031700301,17031271800,189,2019-12-30
17031711100,17031271800,81,2019-12-30
17031802900,17031271800,110,2019-12-30
17031807600,17031271800,98,2019-12-30
17031811302,17031271800,146,2019-12-30
17031811800,17031271800,117,2019-12-30
17031812200,17031271800,84,2019-12-30
17031813400,17031271800,152,2019-12-30
17031813801,17031271800,103,2019-12-30
17031814200,17031271800,216,2019-12-30
17031815400,17031271800,149,2019-12-30
17031815600,17031271800,106,2019-12-30
17031816200,17031271800,115,2019-12-30
17031816800,17031271800,91,2019-12-30
17031821102,17031271800,91,2019-12-30
17031825503,17031271800,85,2019-12-30
17031825600,17031271800,94,2019-12-30
17031826402,17031271800,97,2019-12-30
17031827400,17031271800,263,2019-12-30
17031833000,17031271800,198,2019-12-30
17031833100,17031271800,102,2019-12-30
17031836600,17031271800,165,2019-12-30
17031836700,17031271800,93,2019-12-30
17031836800,17031271800,115,2019-12-30
17031836900,17031271800,103,2019-12-30
17031837400,17031271800,230,2019-12-30
17031837800,17031271800,257,2019-12-30
17031838100,17031271800,151,2019-12-30
17031838200,17031271800,402,2019-12-30
17031838700,17031271800,129,2019-12-30
17031839100,17031271800,93,2019-12-30
17031841300,17031271800,195,2019-12-30
17031841500,17031271800,283,2019-12-30
17031842900,17031271800,185,2019-12-30
17031843000,17031271800,512,2019-12-30
17031843100,17031271800,144,2019-12-30
17031843300,17031271800,259,2019-12-30
17043840904,17031271800,87,2019-12-30
