origin,destination,trips,date
17031051100,17031310500,125,2019-12-30
17031071100,17031310500,88,2019-12-30
17031081403,17031310500,178,2019-12-30
17031081700,17031310500,120,2019-12-30
17031230500,17031310500,86,2019-12-30
17031283200,17031310500,107,2019-12-30
17031301200,17031310500,138,2019-12-30
17031310300,17031310500,224,2019-12-30
17031310400,17031310500,152,2019-12-30
17031310500,17031310500,421,2019-12-30
17031310600,17031310500,711,2019-12-30
17031310800,17031310500,303,2019-12-30
17031310900,17031310500,106,2019-12-30
17031320100,17031310500,771,2019-12-30
17031320600,17031310500,101,2019-12-30
17031530300,17031310500,134,2019-12-30
17031570300,17031310500,93,2019-12-30
17031580300,17031310500,151,2019-12-30
17031580502,17031310500,121,2019-12-30
17031620200,17031310500,197,2019-12-30
17031630800,17031310500,96,2019-12-30
17031804710,17031310500,81,2019-12-30
17031814200,17031310500,201,2019-12-30
17031824120,17031310500,242,2019-12-30
17031824506,17031310500,103,2019-12-30
17031825200,17031310500,116,2019-12-30
17031833000,17031310500,194,2019-12-30
17031833100,17031310500,106,2019-12-30
17031833300,17031310500,98,2019-12-30
17031838100,17031310500,151,2019-12-30
17031838200,17031310500,96,2019-12-30
17031839000,17031310500,388,2019-12-30
17031839100,17031310500,89,2019-12-30
17031839700,17031310500,117,2019-12-30
17031840000,17031310500,215,2019-12-30
17031840200,17031310500,191,2019-12-30
17031840300,17031310500,111,2019-12-30
17031840700,17031310500,100,2019-12-30
17031841100,17031310500,184,2019-12-30
17031841900,17031310500,1102,2019-12-30
17031842500,17031310500,164,2019-12-30
17031842900,17031310500,194,2019-12-30
17031843200,17031310500,430,2019-12-30
17043841204,17031310500,109,2019-12-30
17043841313,17031310500,109,2019-12-30
17043844601,17031310500,341,2019-12-30
17043845809,17031310500,85,2019-12-30
17089852903,17031310500,352,2019-12-30
17089854800,17031310500,204,2019-12-30
17197880109,17031310500,95,2019-12-30
17197880418,17031310500,93,2019-12-30
17197881006,17031310500,86,2019-12-30
17031020302,17031310500,95,2020-01-06
17031071100,17031310500,71,2020-01-06
17031081401,17031310500,179,2020-01-06
17031081403,17031310500,111,2020-01-06
17031150300,17031310500,114,2020-01-06
17031160900,17031310500,90,2020-01-06
17031190800,17031310500,100,2020-01-06
17031280100,17031310500,188,2020-01-06
17031281900,17031310500,85,2020-01-06
17031310300,17031310500,209,2020-01-06
17031310400,17031310500,147,2020-01-06
17031310600,17031310500,1228,2020-01-06
17031310800,17031310500,77,2020-01-06
17031310900,17031310500,326,2020-01-06
17031320100,17031310500,561,2020-01-06
17031320600,17031310500,92,2020-01-06
17031330100,17031310500,96,2020-01-06
17031440101,17031310500,169,2020-01-06
17031560700,17031310500,75,2020-01-06
17031620100,17031310500,82,2020-01-06
17031630800,17031310500,113,2020-01-06
17031813702,17031310500,79,2020-01-06
17031813801,17031310500,83,2020-01-06
