origin,destination,trips,date
17031030101,17031530300,111,2019-12-30
17031050900,17031530300,92,2019-12-30
17031070600,17031530300,141,2019-12-30
17031081201,17031530300,108,2019-12-30
17031081500,17031530300,317,2019-12-30
17031081600,17031530300,197,2019-12-30
17031120400,17031530300,156,2019-12-30
17031252000,17031530300,92,2019-12-30
17031260500,17031530300,115,2019-12-30
17031281900,17031530300,272,2019-12-30
17031292200,17031530300,243,2019-12-30
17031301100,17031530300,153,2019-12-30
17031320100,17031530300,200,2019-12-30
17031320600,17031530300,104,2019-12-30
17031330200,17031530300,91,2019-12-30
17031351000,17031530300,117,2019-12-30
17031351100,17031530300,284,2019-12-30
17031380100,17031530300,114,2019-12-30
17031381400,17031530300,123,2019-12-30
17031390100,17031530300,101,2019-12-30
17031420500,17031530300,102,2019-12-30
17031420800,17031530300,136,2019-12-30
17031430400,17031530300,211,2019-12-30
17031430500,17031530300,113,2019-12-30
17031430900,17031530300,107,2019-12-30
17031440102,17031530300,136,2019-12-30
17031440900,17031530300,155,2019-12-30
17031460500,17031530300,112,2019-12-30
17031480300,17031530300,93,2019-12-30
17031490300,17031530300,95,2019-12-30
17031490500,17031530300,130,2019-12-30
17031490600,17031530300,224,2019-12-30
17031490901,17031530300,213,2019-12-30
17031490902,17031530300,143,2019-12-30
17031491200,17031530300,184,2019-12-30
17031491300,17031530300,172,2019-12-30
17031491400,17031530300,226,2019-12-30
17031500200,17031530300,402,2019-12-30
17031500300,17031530300,99,2019-12-30
17031530100,17031530300,267,2019-12-30
17031530200,17031530300,783,2019-12-30
17031530300,17031530300,3634,2019-12-30
17031530400,17031530300,738,2019-12-30
17031530501,17031530300,550,2019-12-30
17031530503,17031530300,93,2019-12-30
17031530600,17031530300,107,2019-12-30
17031560100,17031530300,146,2019-12-30
17031611100,17031530300,104,2019-12-30
17031611900,17031530300,89,2019-12-30
17031661000,17031530300,153,2019-12-30
17031670800,17031530300,113,2019-12-30
17031671300,17031530300,109,2019-12-30
17031671500,17031530300,112,2019-12-30
17031680900,17031530300,141,2019-12-30
17031691100,17031530300,273,2019-12-30
17031691200,17031530300,219,2019-12-30
17031691300,17031530300,122,2019-12-30
17031700302,17031530300,95,2019-12-30
17031700502,17031530300,129,2019-12-30
17031710500,17031530300,128,2019-12-30
17031710700,17031530300,141,2019-12-30
17031710900,17031530300,100,2019-12-30
17031711000,17031530300,189,2019-12-30
17031711300,17031530300,85,2019-12-30
17031711400,17031530300,247,2019-12-30
17031720100,17031530300,191,2019-12-30
17031720200,17031530300,220,2019-12-30
17031720300,17031530300,178,2019-12-30
17031720400,17031530300,84,2019-12-30
17031730202,17031530300,102,2019-12-30
17031730400,17031530300,185,2019-12-30
17031730600,17031530300,202,2019-12-30
17031730700,17031530300,447,2019-12-30
17031740200,17031530300,152,2019-12-30
17031740300,17031530300,185,2019-12-30
17031750200,17031530300,252,2019-12-30
17031750300,17031530300,90,2019-12-30
17031750400,17031530300,94,2019-12-30
17031750500,17031530300,3902,2019-12-30
17031750600,17031530300,781,2019-12-30
17031803901,17031530300,114,2019-12-30
17031804106,17031530300,97,2019-12-30
17031805902,17031530300,201,2019-12-30
17031808200,17031530300,107,2019-12-30
17031811401,17031530300,129,2019-12-30
17031816000,17031530300,129,2019-12-30
17031820901,17031530300,91,2019-12-30
17031821001,17031530300,90,2019-12-30
17031821200,17031530300,1509,2019-12-30
17031821402,17031530300,580,2019-12-30
17031821600,17031530300,532,2019-12-30
17031821800,17031530300,378,2019-12-30
17031821900,17031530300,181,2019-12-30
17031822101,17031530300,92,2019-12-30
17031822102,17031530300,177,2019-12-30
17031822801,17031530300,86,2019-12-30
17031823200,17031530300,84,2019-12-30
17031823303,17031530300,481,2019-12-30
17031823304,17031530300,441,2019-12-30
17031823400,17031530300,196,2019-12-30
17031823500,17031530300,441,2019-12-30
17031823602,17031530300,521,2019-12-30
17031823603,17031530300,196,2019-12-30
17031823703,17031530300,189,2019-12-30
17031823901,17031530300,121,2019-12-30
17031824115,17031530300,484,2019-12-30
17031824116,17031530300,92,2019-12-30
17031824300,17031530300,173,2019-12-30
17031824503,17031530300,106,2019-12-30
17031824602,17031530300,329,2019-12-30
17031825000,17031530300,146,2019-12-30
17031825501,17031530300,187,2019-12-30
17031825504,17031530300,185,2019-12-30
17031825803,17031530300,96,2019-12-30
17031826201,17031530300,198,2019-12-30
17031826202,17031530300,82,2019-12-30
17031826401,17031530300,163,2019-12-30
17031826800,17031530300,86,2019-12-30
17031827802,17031530300,97,2019-12-30
17031827805,17031530300,167,2019-12-30
17031828300,17031530300,102,2019-12-30
17031828401,17031530300,107,2019-12-30
17031828402,17031530300,105,2019-12-30
17031828801,17031530300,119,2019-12-30
17031829902,17031530300,146,2019-12-30
17031830006,17031530300,123,2019-12-30
17031830008,17031530300,150,2019-12-30
17031830300,17031530300,150,2019-12-30
17031831100,17031530300,88,2019-12-30
17031832400,17031530300,89,2019-12-30
17031833000,17031530300,100,2019-12-30
17031833300,17031530300,104,2019-12-30
17031833900,17031530300,118,2019-12-30
17031834000,17031530300,98,2019-12-30
17031834200,17031530300,247,2019-12-30
17031834500,17031530300,164,2019-12-30
17031834600,17031530300,149,2019-12-30
17031835100,17031530300,95,2019-12-30
17031835600,17031530300,203,2019-12-30
17031836100,17031530300,103,2019-12-30
17031836800,17031530300,115,2019-12-30
17031838100,17031530300,123,2019-12-30
17031838200,17031530300,784,2019-12-30
17031838800,17031530300,264,2019-12-30
17031839100,17031530300,469,2019-12-30
17031839800,17031530300,89,2019-12-30
17031842200,17031530300,251,2019-12-30
17031842400,17031530300,913,2019-12-30
17031842600,17031530300,90,2019-12-30
17031842900,17031530300,332,2019-12-30
17031843200,17031530300,89,2019-12-30
17031843300,17031530300,247,2019-12-30
17031843500,17031530300,284,2019-12-30
17031843900,17031530300,158,2019-12-30
17043840907,17031530300,102,2019-12-30
17043841111,17031530300,259,2019-12-30
17043844301,17031530300,179,2019-12-30
17043845803,17031530300,94,2019-12-30
17089850702,17031530300,104,2019-12-30
17111870812,17031530300,88,2019-12-30
17197880109,17031530300,95,2019-12-30
17197880117,17031530300,89,2019-12-30
17197880901,17031530300,174,2019-12-30
17197881111,17031530300,91,2019-12-30
17197883504,17031530300,242,2019-12-30
17197883513,17031530300,170,2019-12-30
17197883514,17031530300,309,2019-12-30
17197883606,17031530300,94,2019-12-30
18089020100,17031530300,213,2019-12-30
18089020400,17031530300,115,2019-12-30
18089020600,17031530300,105,2019-12-30
18089042703,17031530300,98,2019-12-30
17031030101,17031530300,155,2020-01-06
17031030601,17031530300,121,2020-01-06
17031031900,17031530300,82,2020-01-06
17031080202,17031530300,106,2020-01-06
17031081600,17031530300,85,2020-01-06
17031081900,17031530300,106,2020-01-06
17031170300,17031530300,87,2020-01-06
17031252201,17031530300,138,2020-01-06
17031281900,17031530300,73,2020-01-06
17031283800,17031530300,146,2020-01-06
17031300500,17031530300,101,2020-01-06
17031301100,17031530300,96,2020-01-06
17031320400,17031530300,212,2020-01-06
17031330100,17031530300,306,2020-01-06
17031351000,17031530300,89,2020-01-06
17031381200,17031530300,130,2020-01-06
17031381500,17031530300,93,2020-01-06
17031390300,17031530300,84,2020-01-06
17031390700,17031530300,223,2020-01-06
17031400400,17031530300,76,2020-01-06
17031420100,17031530300,118,2020-01-06
17031420300,17031530300,113,2020-01-06
17031440202,17031530300,71,2020-01-06
17031440300,17031530300,69,2020-01-06
17031440600,17031530300,81,2020-01-06
17031460100,17031530300,117,2020-01-06
17031460500,17031530300,299,2020-01-06
17031480300,17031530300,116,2020-01-06
17031490500,17031530300,82,2020-01-06
17031490600,17031530300,95,2020-01-06
17031490800,17031530300,148,2020-01-06
17031490901,17031530300,185,2020-01-06
17031490902,17031530300,76,2020-01-06
17031491000,17031530300,169,2020-01-06
17031491400,17031530300,224,2020-01-06
17031500200,17031530300,239,2020-01-06
17031500300,17031530300,145,2020-01-06
17031510300,17031530300,78,2020-01-06
17031530200,17031530300,439,2020-01-06
17031530300,17031530300,2108,2020-01-06
17031530400,17031530300,783,2020-01-06
17031530501,17031530300,67,2020-01-06
17031560100,17031530300,211,2020-01-06
17031570500,17031530300,117,2020-01-06
17031580600,17031530300,121,2020-01-06
17031661000,17031530300,297,2020-01-06
17031661100,17031530300,206,2020-01-06
17031670700,17031530300,84,2020-01-06
17031681400,17031530300,74,2020-01-06
17031690400,17031530300,260,2020-01-06
17031690500,17031530300,86,2020-01-06
17031700200,17031530300,137,2020-01-06
17031700501,17031530300,350,2020-01-06
17031710300,17031530300,84,2020-01-06
17031710400,17031530300,140,2020-01-06
17031711300,17031530300,67,2020-01-06
17031711400,17031530300,94,2020-01-06
17031720100,17031530300,67,2020-01-06
17031720400,17031530300,81,2020-01-06
17031720600,17031530300,154,2020-01-06
17031720700,17031530300,198,2020-01-06
17031730202,17031530300,180,2020-01-06
17031730400,17031530300,181,2020-01-06
17031730700,17031530300,329,2020-01-06
17031740200,17031530300,135,2020-01-06
17031740400,17031530300,252,2020-01-06
17031750100,17031530300,76,2020-01-06
17031750200,17031530300,180,2020-01-06
17031750300,17031530300,96,2020-01-06
17031750400,17031530300,148,2020-01-06
17031750500,17031530300,2350,2020-01-06
17031750600,17031530300,281,2020-01-06
17031805107,17031530300,74,2020-01-06
17031805108,17031530300,78,2020-01-06
17031805109,17031530300,74,2020-01-06
17031812200,17031530300,77,2020-01-06
17031821200,17031530300,1150,2020-01-06
17031821300,17031530300,266,2020-01-06
17031821401,17031530300,71,2020-01-06
17031821402,17031530300,92,2020-01-06
17031821600,17031530300,836,2020-01-06
17031821700,17031530300,75,2020-01-06
17031821900,17031530300,924,2020-01-06
17031822101,17031530300,224,2020-01-06
17031822102,17031530300,334,2020-01-06
17031822801,17031530300,171,2020-01-06
17031823001,17031530300,261,2020-01-06
17031823200,17031530300,250,2020-01-06
17031823302,17031530300,83,2020-01-06
17031823303,17031530300,318,2020-01-06
17031823304,17031530300,306,2020-01-06
17031823400,17031530300,252,2020-01-06
17031823500,17031530300,375,2020-01-06
17031823602,17031530300,349,2020-01-06
17031823603,17031530300,166,2020-01-06
17031824106,17031530300,110,2020-01-06
17031824115,17031530300,191,2020-01-06
17031824120,17031530300,78,2020-01-06
17031824602,17031530300,241,2020-01-06
17031824800,17031530300,159,2020-01-06
17031825000,17031530300,86,2020-01-06
17031825303,17031530300,100,2020-01-06
17031825501,17031530300,347,2020-01-06
17031825600,17031530300,269,2020-01-06
17031825700,17031530300,133,2020-01-06
